file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,variances,,,,,,,,covariances,,,,,custom_variables,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,n2o_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,n2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_irga75_mean,status_code_irga75_mean,ga_diag_code_irga75_mean,agc_mean,fast_t_mean,air_p_mean,cooler_v_mean,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean,no2_mean,h2o_mean
CH-CHA_201003122300.csv,2010-03-13,05:00,72.2082,0,36000,36000,-0.170353E-02,1,0.611204E-03,2.18178,1,0.365703,-20.6245,2,5.80182,-4.37184,1,1.15587,-0.459075,2,0.129141,-0.361112E-03,2,0.139821E-03,-0.394999E-02,2,0.259156E-02,-1.53398,11.4137,2.17727,0.254053,0.564186E-04,0.128355E-02,-0.167911E-09,-0.480843E-11,-0.708012E-13,-0.612213E-12,30.9827,741.525,757.613,-1.00000,0,887.244,21.2349,21.6956,-0.750000,0,0.130641E-01,0.312670,0.319454,-0.750000,0,0.112965,2.70364,2.76229,4.20000,0,277.966,276.103,96559.5,1.20871,997.064,0.239335E-01,-0.297481E-01,0.159881E-01,2037.14,752.629,0.132274E-01,-9999,-9999,290.955,-0.267236E-01,-0.145409,-0.201972E-02,0.147858,-0.437050E-13,-0.541951E-14,0.147858,0.693830,276.250,259.586,-0.782676,-9999,0.375417E-01,0.448237E-01,-2.02649,-0.991863,-0.105786,-0.482226E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.162958E-02,1.04538,1.13886,1.04123,-17.0072,1.20248,-3.52339,1.20248,-0.378558,1.20248,-0.280198E-03,1.28878,-0.306492E-02,1.28878,800000000,800100000,800000000,800000011,800010001,800111101,811110111,811110111,80011,80011,80,81,3,0,2,2,11,2,0,0,0.488607E-01,0.398266E-01,0.960031E-03,0.302790E-01,0.280314,3079.46,0.367328E-05,0.875943E-03,0.944984E-03,-0.352339E-02,-0.378558,-0.685065E-05,-0.749351E-04,16.0000,0.00000,255.000,93.7500,-6.53881,97701.9,1.05190,18.0000,80.5300,0.530000,69.1970,1.49496
CH-CHA_201003130501.csv,2010-03-13,05:30,72.2291,0,34800,34800,-0.897539E-03,1,0.289218E-03,-1.40918,1,0.314236,-6.48527,2,4.07540,2.46231,1,0.495493,-0.144323,2,0.906940E-01,0.213853E-03,1,0.496321E-04,0.383540E-01,1,0.361572E-02,-0.354772,10.2031,-0.448064,0.227061,-0.100577E-03,-0.110032E-02,0.316501E-10,0.109070E-11,0.134021E-13,0.115683E-12,30.6346,733.545,752.569,0.750000,0,1055.71,25.2789,25.9345,10.0000,0,0.129721E-01,0.310616,0.318672,3.45000,0,0.111972,2.68116,2.75070,7.10000,0,278.099,275.883,96559.5,1.20787,995.712,0.239450E-01,-0.935215E-02,0.190239E-01,2421.96,740.672,0.157500E-01,-9999,-9999,293.732,0.209556,0.281634,0.121434E-01,0.351253,0.407116E-13,0.103315E-14,0.351253,0.660984,126.622,53.3481,1.98120,-9999,0.272595E-01,0.203916E-01,1.19773,1.67817,0.217289,0.429829E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.841805E-03,1.06621,-1.40357,1.13229,-2.60909,2.34608,1.14977,2.34608,-0.580627E-01,2.34608,0.687943E-04,3.10858,0.123381E-01,3.10858,800000000,800110000,800000000,800000011,800000000,800000100,811110111,811110111,80000,80000,80,81,0,0,0,4,1,0,0,0,0.227314E-01,0.176819E-01,0.369815E-03,0.213990E-01,0.937767E-01,2964.64,0.293103E-05,0.276168E-02,-0.116703E-02,0.114977E-02,-0.580627E-01,0.168966E-05,0.303036E-03,16.0000,0.00000,255.000,93.7500,-6.75350,97711.6,1.05067,17.8915,80.5843,0.533648,73.7408,1.43486
CH-CHA_201003130501.csv,2010-03-13,06:00,72.2499,0,36000,36000,-0.330322E-02,1,0.159451E-03,2.41964,2,0.523595,-23.9082,1,5.04253,-0.641309,2,0.279773,-0.531728,1,0.112148,0.170001E-03,1,0.319228E-04,-0.100901E-02,1,0.638435E-03,-1.03486,14.3240,0.540880E-01,0.318571,-0.113482E-03,-0.612703E-02,0.703416E-10,0.296395E-11,0.295249E-13,0.244787E-12,30.6916,734.508,757.966,-1.00000,0,1293.24,30.9496,31.9381,-0.950000,0,0.128824E-01,0.308299,0.318146,7.60000,0,0.106806,2.55607,2.63771,10.0000,0,277.947,275.240,96559.5,1.20815,994.293,0.239319E-01,-0.344560E-01,0.233041E-01,2959.87,707.037,0.192890E-01,-9999,-9999,297.026,-0.853868E-01,0.343306,0.348428E-01,0.355477,0.243437E-12,0.229189E-14,0.355477,0.867871,81.2593,103.967,5.62498,-9999,0.522887E-01,0.855652E-01,-4.90586,-0.409714,-0.101206,-0.385218E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.322621E-02,1.02387,1.23888,1.02683,-19.9999,1.18005,-0.406021,1.18005,-0.444805,1.18005,0.134805E-03,1.26109,-0.800112E-03,1.26109,800000000,800100000,800000000,800000000,800001000,801011100,811110111,811110111,80011,80011,80,81,0,1,0,0,3,0,0,0,0.910574E-02,0.161626,0.398635E-03,0.101210,0.117725,5650.98,0.271964E-05,0.146441E-03,0.103131E-02,-0.406021E-03,-0.444805,0.332816E-05,-0.197537E-04,16.0000,0.00000,255.000,93.7500,-6.92723,97719.2,1.05324,18.0000,80.5298,0.529833,74.0846,1.47067
CH-CHA_201003130501.csv,2010-03-13,06:30,72.2707,0,36000,36000,0.296386E-02,1,0.593443E-03,2.28199,1,0.447394,-17.2754,1,5.75812,-5.01974,1,1.00515,-0.383923,1,0.127967,-0.600029E-03,1,0.104313E-03,-0.521299E-01,1,0.155958E-01,-1.27201,12.4886,0.912224,0.277543,-0.361429E-04,0.569901E-02,0.101086E-09,0.483175E-11,0.414135E-13,0.359823E-12,31.4107,750.724,778.666,-1.00000,0,1501.39,35.8836,37.2191,-1.00000,0,0.128686E-01,0.307562,0.319009,-0.550000,0,0.111809,2.67227,2.77173,-1.00000,0,277.580,274.449,96559.5,1.20944,993.559,0.239003E-01,-0.248782E-01,0.270550E-01,3426.28,667.648,0.223699E-01,-9999,-9999,299.482,-0.202114,0.421958E-01,0.111500E-02,0.206474,0.453053E-13,0.321819E-14,0.206474,0.688622,20.4410,168.208,0.309409,-9999,0.495036E-01,0.347307E-01,-4.40281,-0.456527,-0.132095,-0.383620E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.286258E-02,1.03538,1.41244,1.03449,-14.3728,1.19183,-4.15505,1.19183,-0.319417,1.19183,-0.470370E-03,1.27566,-0.408652E-01,1.27566,800000000,800100000,800000000,800000000,800001000,800001001,811110111,811110111,80000,80000,80,81,0,5,0,6,8,0,0,0,0.417279E-01,0.270303E-01,0.703050E-03,0.497206E-01,0.252517,3659.97,0.274107E-05,0.335429E-01,0.117542E-02,-0.415505E-02,-0.319417,-0.116555E-04,-0.101262E-02,16.0000,0.00000,255.000,93.7500,-6.91220,97759.1,1.04652,18.0000,80.5293,0.529278,77.7839,1.44163
CH-CHA_201003130501.csv,2010-03-13,07:00,72.2916,1,36000,36000,0.433212E-02,1,0.488278E-03,-19.6488,1,3.43940,-9999,-9999,-9999,3.48779,1,0.621748,-9999,-9999,-9999,-0.239570E-02,1,0.184546E-03,-0.119568,1,0.124406E-01,4.36577,-9999,-0.713238E-01,-9999,0.525919E-03,0.126845E-02,0.217254E-09,-9999,0.922597E-13,0.782125E-12,31.4096,749.459,749.459,9.85000,0,-9999,-9999,-9999,-9999,0,0.133385E-01,0.318267,0.318267,-1.00000,0,0.113076,2.69809,2.69809,-1.00000,0,277.121,277.121,96559.5,1.21390,1005.22,0.238608E-01,-9999,-9999,-9999,809.442,-9999,-9999,-9999,-9999,0.723884E-01,0.325372,0.864056E-02,0.333439,-0.142112E-13,0.691679E-14,0.333439,0.743909,109.551,77.4572,1.48490,-9999,0.597391E-01,0.291093E-01,0.921402,2.18146,-9999,0.269547,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.403470E-02,1.07372,-17.1304,1.14701,-9999,-9999,2.12361,2.50182,-9999,-9999,-0.713795E-03,3.35629,-0.356252E-01,3.35629,800000000,800100000,800000000,800000100,800010010,800011010,811110111,811110111,80000,80000,80,81,0,0,0,0,2,0,0,0,0.245609E-01,0.330205E-01,0.637266E-03,1.20893,0.666667E-01,-9999,0.672644E-05,0.173026E-01,-0.140386E-01,0.212361E-02,-9999,-0.170317E-04,-0.850044E-03,16.0000,0.00000,255.000,93.7500,-7.04536,97798.0,1.04552,18.0000,80.5296,0.529611,80.5037,1.41813
CH-CHA_201003130501.csv,2010-03-13,07:30,72.3124,1,36000,36000,0.138932E-02,1,0.246557E-03,7.34981,1,5.09993,-9999,-9999,-9999,0.638414,2,0.704744E-01,-9999,-9999,-9999,-0.104865E-03,1,0.186379E-04,0.167849E-02,2,0.120266E-02,-6.08931,-9999,-0.229120,-9999,0.262144E-04,-0.131886E-02,-0.980907E-10,-9999,-0.419490E-13,-0.351547E-12,31.6617,745.446,745.446,0.100000,0,-9999,-9999,-9999,-9999,0,0.135403E-01,0.318794,0.318794,1.30000,0,0.113472,2.67160,2.67160,4.35000,0,273.443,273.443,96559.5,1.23023,1005.16,0.235441E-01,-9999,-9999,-9999,622.523,-9999,-9999,-9999,-9999,0.184753,0.393065,0.319175E-01,0.435492,0.130298E-14,-0.309809E-14,0.435492,0.758551,120.872,64.8250,4.20302,-9999,0.336053E-01,0.985319E-02,-0.438462,-4.58421,-9999,-0.176867,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.136105E-02,1.02076,7.17186,1.02481,-9999,-9999,-0.423055E-01,1.17706,-9999,-9999,-0.834061E-04,1.25728,0.133502E-02,1.25728,800000000,800100000,800000000,800000111,800000000,800000000,811110111,811110111,80011,80011,80,80,2,3,0,0,10,0,0,0,0.127808E-01,0.646078E-02,0.464811E-03,6.45883,0.634274E-02,-9999,0.148533E-05,0.380668E-03,0.579976E-02,-0.423055E-04,-9999,-0.196372E-05,0.314317E-04,16.0000,0.00000,255.000,93.7500,-6.74446,97818.3,1.05089,17.8369,80.6066,0.530407,72.3977,1.48038
CH-CHA_201003130501.csv,2010-03-13,08:00,72.3332,1,36000,36000,0.103177E-02,1,0.247913E-03,0.530452,1,0.266981,-9999,-9999,-9999,-0.522848,2,0.487830,-9999,-9999,-9999,0.122262E-03,1,0.239726E-04,-0.716310E-02,1,0.226855E-02,5.52166,-9999,1.03541,-9999,-0.111635E-05,0.232320E-02,-0.236631E-10,-9999,-0.987575E-14,-0.842314E-13,32.0457,763.802,763.802,5.65000,0,-9999,-9999,-9999,-9999,0,0.133742E-01,0.318771,0.318771,4.15000,0,0.114070,2.71884,2.71884,4.25000,0,276.819,276.819,96559.5,1.21522,1005.21,0.238348E-01,-9999,-9999,-9999,792.421,-9999,-9999,-9999,-9999,0.147300,0.390381,0.328257E-01,0.418536,0.645665E-14,-0.738418E-15,0.418536,0.659924,115.418,69.3274,4.49832,-9999,0.291383E-01,0.134618E-01,-3.96051,-0.507510,-9999,-0.149028E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.101022E-02,1.02133,0.517426,1.02518,-9999,-9999,-0.486687,1.17759,-9999,-9999,0.971903E-04,1.25797,-0.569419E-02,1.25797,800000000,800110000,800000000,800000100,800001001,800101101,811110111,811110111,81111,81111,80,80,1,4,1,7,20,0,0,0,0.124685E-01,0.136216E-01,0.833600E-03,0.187161E-01,0.870287E-01,-9999,0.152069E-05,0.117020E-02,0.423578E-03,-0.486687E-03,-9999,0.231651E-05,-0.135720E-03,16.0000,0.00000,255.000,93.7500,-5.26424,97868.2,1.06615,18.0000,80.5298,0.529806,60.3697,1.97662
CH-CHA_201003130501.csv,2010-03-13,08:30,72.3541,1,36000,36000,0.385521E-02,1,0.163876E-02,27.3812,1,5.73090,-9999,-9999,-9999,21.6643,1,4.19830,-9999,-9999,-9999,0.258126E-02,1,0.492259E-03,0.490920E-01,2,0.159081E-01,-0.948190,-9999,-0.697843,-9999,-0.917915E-04,0.460083E-02,0.226508E-09,-9999,0.955244E-13,0.847666E-12,31.5938,751.457,751.457,0.150000,0,-9999,-9999,-9999,-9999,0,0.133239E-01,0.316909,0.316909,5.90000,0,0.118234,2.81219,2.81219,-1.00000,0,276.241,276.241,96559.5,1.21777,1005.20,0.237850E-01,-9999,-9999,-9999,760.680,-9999,-9999,-9999,-9999,0.244370,0.116262,0.168056E-02,0.270623,0.617128E-13,0.716940E-14,0.270623,0.872754,160.926,25.4433,0.355807,-9999,0.562654E-01,0.396354E-01,-0.552427,-3.63849,-9999,-0.397549,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.374655E-02,1.02900,26.5778,1.03023,-9999,-9999,16.1203,1.18522,-9999,-9999,0.203648E-02,1.26751,0.387311E-01,1.26751,800000000,800000000,800000000,800000100,800000000,800000100,811110111,811110111,80000,80000,81,81,2,3,0,6,1,0,0,0,0.335209E-01,0.379581E-01,0.779182E-02,0.411418,0.307702,-9999,0.400420E-05,0.335246E-02,0.217120E-01,0.161203E-01,-9999,0.484377E-04,0.921219E-03,16.0000,1.74667,255.000,93.7500,-2.59481,97887.0,1.09675,18.0000,80.5296,0.529556,61.4211,2.14222
CH-CHA_201003130501.csv,2010-03-13,09:00,72.3749,1,36000,36000,0.546494E-02,1,0.318162E-02,25.9287,0,1.68701,-112.648,1,50.1814,-4.63720,0,4.74178,-2.49765,1,1.11263,0.427524E-03,1,0.194015E-03,-0.118406E-01,2,0.554565E-01,-6.92255,-9999,-2.02463,-9999,-0.677341E-03,-0.883288E-02,-0.408280E-09,-0.192773E-10,-0.172955E-12,-0.150227E-11,30.2399,715.810,740.849,0.00000,0,1427.80,33.7975,34.9798,-0.100000,0,0.128102E-01,0.303231,0.313838,3.80000,0,0.111268,2.63382,2.72596,10.0000,0,274.917,271.995,96559.5,1.22129,997.091,0.236710E-01,-0.161847,0.257290E-01,3229.27,558.831,0.210671E-01,-9999,-9999,298.483,0.455724,0.257922,0.222292E-01,0.524120,-0.256931E-13,-0.135014E-13,0.524120,1.44548,153.422,29.5081,2.43078,-9999,0.668935E-01,0.707526E-01,-0.960241,-2.09322,-0.230174,-0.318306,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.536627E-02,1.01839,20.1388,1.02330,-96.9642,1.17489,-4.45617,1.17489,-2.14990,1.17489,0.340809E-03,1.25444,-0.943901E-02,1.25444,800000000,800000000,800000000,800000000,800000000,800010000,801110111,811110111,80010,80010,80,81,9,2,0,29,0,0,0,0,0.860448E-01,0.395123E-01,0.159481E-01,0.477463E-01,0.379480,18598.2,0.245046E-05,0.229619E-01,0.165379E-01,-0.445617E-02,-2.14990,0.834643E-05,-0.231162E-03,16.0000,11.0967,255.000,93.7500,0.333641,97899.3,1.12677,18.0000,80.5296,0.529583,74.2856,2.46822
CH-CHA_201003130501.csv,2010-03-13,09:30,72.3957,1,36000,36000,-0.228841E-01,0,0.290216E-02,25.6853,0,4.74219,138.931,2,86.3417,14.9122,2,7.35892,3.08627,2,1.91803,0.733353E-03,0,0.176636E-03,-0.140382E-01,2,0.180249E-01,3.27413,-31.3584,-2.95221,-0.696608,0.137540E-03,-0.835685E-02,-0.104747E-09,-0.339184E-11,-0.483001E-13,-0.388980E-12,27.9389,663.650,678.225,10.0000,0,904.700,21.4899,21.9618,10.0000,0,0.128830E-01,0.306018,0.312739,3.85000,0,0.103752,2.46448,2.51861,-0.300000,0,275.876,274.006,96559.5,1.21785,998.556,0.237536E-01,0.199990,0.163027E-01,2061.44,647.762,0.133864E-01,-9999,-9999,291.143,1.14986,0.338185,0.889249E-01,1.20186,0.206474E-12,-0.374913E-14,1.20186,2.59409,168.918,16.3891,4.24317,-9999,0.137079,0.153048,-8.39162,-0.239525,0.184878,-0.154081,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.226149E-01,1.01191,31.7747,1.01992,113.338,1.17195,9.15059,1.17195,2.51773,1.17195,0.587545E-03,1.24817,-0.112471E-01,1.24817,800000000,800000000,800000000,800000011,800000000,800000000,800000111,801000111,80011,80011,80,81,1,4,4,23,7,0,0,0,0.109259,0.164151,0.326861E-01,0.312136,0.467992,31173.0,0.275896E-05,0.203828E-02,0.261285E-01,0.915059E-02,2.51773,0.142608E-04,-0.272987E-03,16.0000,13.3144,255.000,93.7500,2.51154,97898.8,1.14124,17.9191,80.5706,0.532861,62.1115,2.60512
CH-CHA_201003130501.csv,2010-03-13,10:00,72.4166,1,36000,36000,-0.169324E-01,0,0.248904E-02,55.2943,0,4.42763,-9999,-9999,-9999,-44.1866,1,29.6155,-9999,-9999,-9999,-0.702860E-03,2,0.348231E-03,-0.198805E-01,2,0.239239E-01,5.66685,-9999,-6.05144,-9999,0.297638E-03,-0.455560E-02,-0.150425E-09,-9999,-0.844170E-13,-0.641513E-12,23.2765,556.113,556.113,0.250000,0,-9999,-9999,-9999,-9999,0,0.130625E-01,0.312084,0.312084,9.25000,0,0.992666E-01,2.37163,2.37163,9.20000,0,277.479,277.479,96559.5,1.21234,1005.22,0.238916E-01,-9999,-9999,-9999,830.027,-9999,-9999,-9999,-9999,1.33967,0.263274,0.102696,1.36915,0.361096E-13,-0.646253E-14,1.36915,2.70649,175.811,11.1181,4.30160,-9999,0.118181,0.165857,-2.53499,-0.792903,-9999,-0.383925,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.167415E-01,1.01140,54.2149,1.01991,-9999,-9999,-40.9247,1.17271,-9999,-9999,-0.563092E-03,1.24821,-0.159271E-01,1.24821,800000000,800000000,800000000,800000100,800000000,800001101,800000111,800000111,80011,80011,80,80,1,9,0,13,0,0,0,0,0.141558,0.154911,0.352447E-01,0.208532,7.96713,-9999,0.176230E-05,0.291195E-02,0.444870E-01,-0.409247E-01,-9999,-0.134532E-04,-0.380524E-03,16.0000,14.2367,252.821,80.1312,4.41334,97899.7,1.16321,18.0000,80.5296,0.529583,56.1030,2.75669
CH-CHA_201003130501.csv,2010-03-13,10:30,72.4374,1,36000,36000,-0.355080E-01,1,0.102609E-01,86.6616,0,7.85815,62.5878,0,5.00784,-8.79985,0,1.51269,1.39554,0,0.111661,0.126759E-02,0,0.255388E-03,0.385019E-01,1,0.142974E-01,0.728070,-9999,-6.18446,-9999,-0.162179E-03,-0.556706E-02,-0.173705E-09,-0.232206E-11,-0.120304E-12,-0.879687E-12,18.5952,445.826,448.499,0.200000,0,248.577,5.95971,5.99544,0.150000,0,0.128786E-01,0.308767,0.310619,4.15000,0,0.941708E-01,2.25777,2.27131,3.35000,0,278.451,277.925,96559.5,1.20767,1008.44,0.239753E-01,0.904309E-01,0.447936E-02,574.532,856.315,0.370909E-02,67.0935,281.783,272.306,0.769582,0.160993,0.651531E-01,0.788936,-0.130908E-13,-0.934139E-14,0.788936,2.59994,171.917,11.8156,4.73708,-9999,0.171470,0.390363,-4.94495,-0.406475,1.38464,-0.414992,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.350028E-01,1.01443,87.9641,1.02095,50.6505,1.17197,-12.1010,1.17197,1.12937,1.17197,0.101404E-02,1.25004,0.308006E-01,1.25004,800000000,800000000,800000000,800000011,800000000,800010000,800000111,801100111,80011,80011,80,81,0,3,0,38,10,22,0,0,0.488760,0.248795,0.431709E-01,0.308631,0.186539E-01,95.8963,0.162117E-05,0.706437E-03,0.722282E-01,-0.121010E-01,1.12937,0.244575E-04,0.742873E-03,16.0000,14.1256,249.000,56.2500,7.05289,97899.6,1.19696,17.9978,80.5310,0.529976,52.0286,2.62208
CH-CHA_201003130501.csv,2010-03-13,11:00,72.4582,1,36000,36000,-0.115184,1,0.191408E-01,115.118,1,14.5993,80.8591,1,8.42611,-18.1569,1,2.88346,1.80409,1,0.188000,0.139241E-02,1,0.951539E-03,-0.652809E-01,1,0.157682E-01,1.09323,0.556558,-0.168156,0.124177E-01,-0.489519E-04,-0.719833E-03,0.480714E-09,0.671070E-11,0.334100E-12,0.243496E-11,18.4240,442.820,445.574,0.150000,0,257.196,6.18170,6.22015,0.100000,0,0.128048E-01,0.307764,0.309678,2.00000,0,0.933230E-01,2.24301,2.25696,1.50000,0,279.144,278.597,96559.5,1.20466,1008.57,0.240349E-01,0.116905,0.463468E-02,595.891,897.359,0.384731E-02,66.4050,301.468,272.806,-0.102533,0.157416,0.518600E-01,0.194891,-0.263170E-14,0.260917E-13,0.194891,2.55339,32.3121,123.078,15.4322,-9999,0.309218,0.386836,-21.8320,-0.920667E-01,1.42368,-0.306413,0,32.6837,-4.95987,11.2192,27.9375,42.6065,59.7562,89.5256,-0.111082,1.03693,115.092,1.03553,64.0491,1.19346,-21.1321,1.19346,1.42904,1.19346,0.108981E-02,1.27766,-0.510941E-01,1.27766,800000000,800000000,800000000,800000011,800000011,800011111,800000111,800100111,80011,80011,81,81,0,7,0,53,14,35,0,0,0.312742,0.377384,0.835462E-01,0.411577,0.178686E-01,92.5907,0.479337E-05,0.264545E-03,0.947269E-01,-0.211321E-01,1.42904,0.263562E-04,-0.123567E-02,16.0000,11.4022,249.000,56.2500,10.2542,97899.7,1.23383,18.0000,80.5300,0.530042,53.3535,2.51572
CH-CHA_201003130501.csv,2010-03-13,11:30,72.4790,1,36000,36000,-0.145719E-01,0,0.158148E-02,98.9198,0,9.43916,62.0038,0,4.21947,-10.4722,0,1.22009,1.38473,0,0.942336E-01,0.223040E-03,1,0.114245E-03,-0.333767E-02,2,0.658586E-02,1.63507,0.264152,-0.166541,0.589931E-02,-0.403023E-04,-0.145923E-02,-0.170080E-09,-0.243135E-11,-0.118689E-12,-0.855745E-12,18.2330,439.832,442.615,0.400000,0,260.648,6.28755,6.32734,0.400000,0,0.127238E-01,0.306934,0.308876,3.75000,0,0.917383E-01,2.21298,2.22699,9.90000,0,280.164,279.606,96559.5,1.20026,1008.65,0.241228E-01,0.897308E-01,0.469687E-02,606.074,962.233,0.391321E-02,62.9862,356.159,273.039,-0.451600,-0.836812,0.115628E-01,0.950963,-0.261735E-13,-0.932811E-14,0.950963,2.96008,302.620,241.646,0.696678,-9999,0.110184,0.347332,-1.14957,-1.74848,1.59538,-0.741562,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.143830E-01,1.01314,100.031,1.02032,49.6816,1.17154,-14.0058,1.17154,1.10954,1.17154,0.178596E-03,1.24886,-0.267258E-02,1.24886,800000000,800000000,800000000,800000011,800000000,800011100,800000111,801000111,80011,80011,80,81,1,0,0,53,24,58,0,0,0.389040,0.251000,0.546233E-01,0.566699,0.130402E-01,88.1380,0.120117E-05,0.188717E-03,0.826266E-01,-0.140058E-01,1.10954,0.433544E-05,-0.648773E-04,16.0000,2.54444,249.000,56.2500,11.9613,97899.9,1.25038,17.8431,80.6034,0.530157,49.8176,2.33707
CH-CHA_201003131100.csv,2010-03-13,12:00,72.4999,1,36000,36000,-0.824560E-02,1,0.362000E-02,98.1382,0,7.51878,72.2151,0,6.27101,-12.1403,0,2.75384,1.61424,0,0.140177,0.583869E-03,0,0.399504E-03,-0.217913E-02,2,0.212493E-01,1.52875,-0.585855,-0.410466,-0.130957E-01,-0.826434E-04,-0.367634E-02,0.119025E-09,0.166569E-11,0.840104E-13,0.588205E-12,17.8676,432.443,435.076,0.400000,0,250.047,6.05180,6.08865,0.400000,0,0.126114E-01,0.305228,0.307086,5.30000,0,0.882995E-01,2.13708,2.15009,8.00000,0,281.091,280.552,96559.5,1.19632,1008.54,0.242026E-01,0.104603,0.450585E-02,583.393,1026.83,0.376643E-02,56.8149,443.439,272.515,-0.203457,-1.03727,0.801472E-02,1.05706,0.187228E-12,0.666148E-14,1.05706,3.16722,278.146,258.902,0.434425,-9999,0.830209E-01,0.480369,-0.495647,-4.05531,1.35897,-0.979743,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.814358E-02,1.01253,99.8047,1.02008,58.4982,1.17159,-15.3787,1.17159,1.30762,1.17159,0.467682E-03,1.24843,-0.174549E-02,1.24843,800000000,800000000,800000000,800000000,800000000,800010000,800000111,800000111,80010,81110,80,81,8,4,3,76,28,68,0,0,0.561309,0.340104,0.593245E-01,0.336723,0.562447E-01,157.754,0.256214E-05,0.284110E-02,0.827204E-01,-0.153787E-01,1.30762,0.113879E-04,-0.425023E-04,16.0000,0.00000,249.000,56.2500,12.1922,97899.6,1.26146,18.0000,80.5296,0.529556,40.5454,2.64544
