file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,variances,,,,,,,,covariances,,,,,custom_variables,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,n2o_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,n2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_irga75_mean,status_code_irga75_mean,ga_diag_code_irga75_mean,agc_mean,fast_t_mean,air_p_mean,cooler_v_mean,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean,h2o_mean,dummy_mean,cell_t_mean
CH-CHA_201812040100.csv,2018-12-04,05:00,338.2083,0,36000,36000,-0.723821E-01,0,0.574504E-02,28.8499,2,26.7157,-143.426,1,73.7484,-22.3172,1,25.1535,-3.23029,1,1.66099,0.281888E-01,0,0.117056E-01,0.596783E-03,0,0.100376E-03,-2.36345,-0.439116,0.616736,-0.988995E-02,0.611335E-03,-0.817142E-05,0.102744E-09,0.166433E-11,0.425154E-12,0.720205E-13,18.7240,466.100,469.646,8.75000,0,303.306,7.55024,7.60768,4.50000,0,0.774799E-01,1.92872,1.94339,1.35000,0,0.131250E-01,0.326722,0.329208,1.50000,0,289.111,288.420,96559.5,1.16303,1009.51,0.248931E-01,-0.209323,0.546558E-02,727.496,1729.71,0.469942E-02,42.0589,1002.21,275.577,1.65855,-1.42088,0.872681E-02,2.18398,0.183450E-12,0.548728E-14,2.18398,5.84508,226.996,319.413,0.228945,-9999,0.249471,0.651692,-45.7655,-0.439195E-01,-0.201149,-0.984969E-01,0,25.6496,-3.89243,8.80468,21.9249,33.4369,46.8957,70.2583,-0.716174E-01,1.01068,20.9488,1.02132,-121.652,1.17954,-18.9991,1.17954,-2.73988,1.17954,0.234796E-01,1.20056,0.497086E-03,1.20056,800000000,800000000,800000000,800001100,800001000,800111100,800000111,800110111,80111,80111,80,81,50,7,15,0,6,0,0,0,0.591682,0.612032,0.996696E-01,4.06956,5.71340,22717.2,0.102264E-02,0.112381E-06,0.178425E-01,-0.189991E-01,-2.73988,0.588919E-03,0.124680E-04,16.0000,0.00000,250.330,64.5627,10.4849,96979.5,1.34769,22.0000,96.5212,0.521167,13.3379,0.103379E+10,293.983
CH-CHA_201812040100.csv,2018-12-04,05:30,338.2291,0,36000,36000,-0.298727E-01,1,0.431821E-02,-24.7134,0,3.41818,-9999,-9999,-9999,-19.8037,0,9.77710,-9999,-9999,-9999,-0.552123E-02,2,0.229869E-02,0.319879E-03,1,0.980661E-04,0.498351,-9999,0.502216,-9999,-0.214308E-02,0.156463E-03,-0.227947E-09,-9999,-0.905814E-12,-0.158050E-12,19.1218,475.387,475.387,7.50000,0,-9999,-9999,-9999,-9999,0,0.759861E-01,1.88909,1.88909,-0.950000,0,0.132584E-01,0.329616,0.329616,1.50000,0,288.738,288.738,96559.5,1.16506,1005.45,0.248610E-01,-9999,-9999,-9999,1765.52,-9999,-9999,-9999,-9999,-0.118073,-1.89007,0.274108E-01,1.89395,0.508598E-12,-0.119208E-13,1.89395,5.71800,277.799,266.425,0.829262,-9999,0.160126,0.715194,14.1112,0.142440,-9999,0.131753,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.294056E-01,1.01588,-23.9072,1.03372,-9999,-9999,-13.8469,1.32929,-9999,-9999,-0.403503E-02,1.36832,0.233775E-03,1.36832,800000000,800000100,800000000,800001111,800001000,800101000,800100111,800100111,80000,80100,80,81,40,4,13,0,8,0,0,0,0.619731,0.761642,0.490141E-01,0.158466,3.29008,-9999,0.547741E-04,0.213383E-06,-0.204089E-01,-0.138469E-01,-9999,-0.100315E-03,0.581187E-05,16.0000,0.00000,251.512,71.9510,10.5502,97018.5,1.33667,21.9700,96.5308,0.519571,13.3378,0.103245E+10,293.980
CH-CHA_201812040100.csv,2018-12-04,06:00,338.2499,0,36000,36000,-0.829807E-01,1,0.105063E-01,-25.3460,0,3.74972,-26.8426,2,50.2769,29.8114,1,18.0416,-0.604295,2,1.13186,0.187323E-01,1,0.950854E-02,0.709459E-03,0,0.201406E-03,-1.21771,-9999,-0.408657,-9999,-0.333577E-03,-0.587382E-04,0.337898E-10,0.319113E-12,0.135995E-12,0.237282E-13,18.8424,467.839,469.916,4.55000,0,177.949,4.41831,4.43792,9.00000,0,0.758355E-01,1.88293,1.89128,10.0000,0,0.132317E-01,0.328531,0.329989,1.50000,0,288.368,287.964,96559.5,1.16625,1007.80,0.248291E-01,-0.391583E-01,0.320664E-02,426.146,1679.79,0.274954E-02,25.3690,1253.65,268.289,0.322811,-1.98796,0.434111E-01,2.01447,-0.321339E-12,0.179329E-14,2.01447,6.76546,266.465,279.223,1.23480,-9999,0.266743,1.03384,63.6457,0.315811E-01,0.944243,0.808447E-01,0,30.4426,-4.61978,10.4499,26.0218,39.6850,55.6587,83.3869,-0.820548E-01,1.01128,-26.0533,1.02425,-21.1377,1.23629,25.4834,1.23629,-0.475863,1.23629,0.147999E-01,1.26570,0.560525E-03,1.26570,800000000,800000000,800000000,800001100,800001010,800101010,800100111,800110111,81111,81111,80,81,9,8,18,0,11,2,0,0,1.03337,0.960064,0.742521E-01,0.138461,3.87422,11606.3,0.552217E-03,0.349587E-06,-0.221666E-01,0.254834E-01,-0.475863,0.369097E-03,0.139790E-04,16.0000,0.00000,250.924,68.2766,10.4907,97087.6,1.33572,22.0000,96.5208,0.520806,13.3374,0.103004E+10,293.968
CH-CHA_201812040100.csv,2018-12-04,06:30,338.2707,0,36000,36000,-0.519920E-01,1,0.595485E-02,-27.3571,0,2.86149,29.4194,0,51.4439,5.68902,1,20.2513,0.662287,0,1.15810,0.141640E-02,0,0.650935E-03,0.632844E-03,0,0.114532E-03,-0.453332E-01,1.54018,-0.158767,0.346724E-01,-0.445542E-03,0.147796E-04,0.440599E-10,0.479420E-12,0.177668E-12,0.311612E-13,18.7223,464.907,467.271,7.55000,0,203.720,5.05871,5.08443,10.0000,0,0.754963E-01,1.87470,1.88423,8.45000,0,0.132413E-01,0.328804,0.330476,1.40000,0,288.397,287.935,96559.5,1.16608,1008.14,0.248317E-01,0.429162E-01,0.367103E-02,487.813,1676.66,0.314818E-02,29.0944,1188.84,270.089,0.279276,-2.28969,-0.767694E-02,2.30667,-0.113030E-12,0.235333E-14,2.30667,6.00012,270.074,276.954,-0.190689,-9999,0.211156,0.680575,29.2538,0.687089E-01,-0.929898,0.110208,0,24.5616,-3.72732,8.43120,20.9949,32.0185,44.9064,67.2780,-0.513169E-01,1.01316,-25.2194,1.02850,23.6087,1.27081,5.42545,1.27081,0.531477,1.27081,0.108354E-02,1.30720,0.484123E-03,1.30720,800000000,800000100,800000000,800001100,800001000,800101100,800000111,800000111,80111,80111,80,80,17,5,18,0,15,0,0,0,0.716655,0.564917,0.795775E-01,0.945539E-01,7.17206,15156.2,0.325436E-05,0.144831E-06,-0.214527E-01,0.542545E-02,0.531477,0.270427E-04,0.120826E-04,16.0000,0.00000,251.267,70.4210,10.4459,97098.2,1.33453,22.0000,96.5194,0.519444,13.3365,0.102327E+10,293.949
CH-CHA_201812040100.csv,2018-12-04,07:00,338.2916,0,35989,35989,-0.595285E-01,0,0.645824E-02,-24.3041,0,5.07430,-9999,-9999,-9999,-47.2299,0,21.3385,-9999,-9999,-9999,-0.110824E-02,1,0.394578E-03,0.742260E-03,1,0.141745E-03,-0.259204,-9999,0.469025,-9999,0.493213E-03,0.111957E-03,-0.114302E-09,-9999,-0.454693E-12,-0.798619E-13,19.1120,473.551,473.551,1.95000,0,-9999,-9999,-9999,-9999,0,0.760276E-01,1.88379,1.88379,3.50000,0,0.133534E-01,0.330867,0.330867,1.50000,0,287.770,287.770,96559.5,1.16898,1005.42,0.247777E-01,-9999,-9999,-9999,1659.01,-9999,-9999,-9999,-9999,-0.663349,-2.38590,0.480444E-01,2.47687,0.216705E-13,-0.598063E-14,2.47687,6.57782,293.488,254.463,1.11145,-9999,0.225662,0.623424,40.1601,0.500497E-01,-9999,0.916359E-01,0,28.1386,-4.27014,9.65908,24.0525,36.6815,51.4464,77.0760,-0.587814E-01,1.01271,-23.6481,1.02774,-9999,-9999,-36.3870,1.26024,-9999,-9999,-0.854592E-03,1.29681,0.572376E-03,1.29681,800000000,800001100,800000000,800001100,800001000,810101100,800000111,800110111,80101,80111,80,80,56,22,21,0,24,3,0,0,0.706208,0.475943,0.646973E-01,0.294222,9.05355,-9999,0.181124E-05,0.213255E-06,-0.201206E-01,-0.363870E-01,-9999,-0.211748E-04,0.141822E-04,16.0000,0.00000,252.262,76.6403,10.3500,97108.3,1.33257,22.0000,96.5172,0.517214,13.3353,0.101422E+10,293.939
CH-CHA_201812040700.csv,2018-12-04,07:30,338.3124,0,36000,36000,-0.840654E-01,1,0.750487E-02,-35.8080,0,4.57624,-9999,-9999,-9999,26.8255,2,22.4714,-9999,-9999,-9999,0.468914E-02,0,0.146076E-02,0.530707E-03,0,0.842119E-04,-1.10289,-9999,-1.30446,-9999,-0.131524E-03,0.991354E-05,0.485622E-10,-9999,0.203225E-12,0.357598E-13,18.1883,449.569,449.569,0.150000,0,-9999,-9999,-9999,-9999,0,0.761150E-01,1.88137,1.88137,3.00000,0,0.133933E-01,0.331050,0.331050,1.40000,0,287.071,287.071,96559.5,1.17183,1005.41,0.247175E-01,-9999,-9999,-9999,1585.58,-9999,-9999,-9999,-9999,-0.915249,-2.43333,0.610196E-01,2.60048,-0.132026E-13,0.266997E-14,2.60048,8.97073,300.389,249.387,1.34455,-9999,0.267841,1.22287,45.5765,0.441017E-01,-9999,0.113474,0,27.9847,-4.24679,9.60625,23.9209,36.4809,51.1650,76.6545,-0.830179E-01,1.01262,-34.8441,1.02767,-9999,-9999,22.8725,1.25702,-9999,-9999,0.362313E-02,1.29423,0.410058E-03,1.29423,800000000,800000100,800000000,800001111,800001010,810101010,800100111,800100111,81000,81000,80,80,15,5,16,0,28,3,0,0,1.17664,1.17670,0.924010E-01,0.158683,9.61427,-9999,0.142606E-04,0.111281E-06,-0.295749E-01,0.228725E-01,-9999,0.895546E-04,0.101356E-04,16.0000,0.00000,252.949,80.9316,10.1767,97188.6,1.32980,21.9967,96.5192,0.517947,13.3331,0.997582E+09,293.929
CH-CHA_201812040700.csv,2018-12-04,08:00,338.3332,0,36000,36000,-0.272935E-01,2,0.685905E-02,-19.7108,0,5.04141,-66.5207,0,45.6036,5.83153,0,5.80141,-1.49578,0,1.02544,-0.173313E-02,1,0.805079E-03,0.476610E-03,0,0.645295E-04,-0.533682,-9999,-1.44516,-9999,-0.918892E-03,-0.148782E-03,-0.104008E-09,-0.205591E-11,-0.458478E-12,-0.807330E-13,17.0866,422.960,426.526,3.50000,0,337.748,8.36059,8.43108,-1.00000,0,0.753194E-01,1.86445,1.88017,10.0000,0,0.132629E-01,0.328310,0.331078,1.40000,0,287.495,286.734,96559.5,1.16951,1009.92,0.247540E-01,-0.969265E-01,0.608621E-02,805.368,1550.96,0.520405E-02,51.9270,745.595,277.014,0.602870E-01,-1.67907,0.122728E-01,1.68020,-0.991183E-13,-0.608712E-14,1.68020,7.00423,269.167,272.056,0.418514,-9999,0.152766,0.896959,15.3830,0.130664,0.296310,0.109241,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.268672E-01,1.01586,-22.0638,1.03347,-48.8810,1.33164,5.59994,1.33164,-1.09913,1.33164,-0.126665E-02,1.36828,0.348327E-03,1.36828,800000000,800000000,800000000,800001100,800001000,800101000,800100111,800110111,80111,80111,80,81,7,3,4,0,3,0,0,0,1.26234,0.464640,0.669377E-01,0.286396,0.988685,8693.88,0.339971E-05,0.784096E-07,-0.186805E-01,0.559994E-02,-1.09913,-0.316182E-04,0.869500E-05,16.0000,0.00000,251.142,69.6368,9.69642,97205.1,1.32371,22.0000,96.5174,0.517389,13.3276,0.956978E+09,293.915
CH-CHA_201812040700.csv,2018-12-04,08:30,338.3541,1,36000,36000,0.226480E-01,1,0.185372E-01,17.9823,0,5.26573,-961.334,1,141.932,143.908,1,22.1419,-21.6127,1,3.19092,-0.339396E-01,1,0.103745E-01,0.118815E-02,1,0.243812E-03,-0.287244,9.17908,-0.266009,0.206364,0.737519E-03,-0.486555E-04,0.618262E-09,0.179867E-10,0.277740E-11,0.484207E-12,16.8790,418.060,423.207,0.500000E-01,0,491.049,12.1623,12.3121,-1.00000,0,0.758249E-01,1.87804,1.90116,10.0000,0,0.132192E-01,0.327414,0.331445,1.70000,0,287.659,286.552,96559.5,1.16859,1012.00,0.247681E-01,-1.40050,0.884870E-02,1170.17,1532.51,0.757213E-02,76.3561,362.346,282.442,0.873352E-01,1.70677,-0.697401E-01,1.71043,-0.255799E-13,0.366291E-13,1.71043,3.82175,100.149,87.0707,-2.33680,-9999,0.139214,0.354998,-12.7688,-0.157415,-0.187056E-01,-0.109224,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.222344E-01,1.01860,-24.0677,1.03910,-686.317,1.38543,109.724,1.38543,-15.4298,1.38543,-0.237635E-01,1.42822,0.831908E-03,1.42822,800000000,800000000,800000000,800000000,800000000,800000000,800000111,800100111,80001,80001,80,80,13,9,2,0,0,0,0,0,0.387381,0.240258,0.823582E-01,0.228076,0.743493,15087.6,0.120844E-03,0.146988E-06,-0.203513E-01,0.109724,-15.4298,-0.595797E-03,0.208576E-04,16.0000,0.00000,249.748,60.9274,8.88803,97252.4,1.31596,22.0000,96.5169,0.516944,13.3244,0.933390E+09,293.917
CH-CHA_201812040700.csv,2018-12-04,09:00,338.3749,1,36000,36000,-0.230032E-01,0,0.549196E-02,6.67311,2,2.31212,-180.820,1,83.9737,33.2272,1,16.8363,-4.06186,1,1.88634,0.152429E-01,2,0.102507E-01,0.648177E-03,0,0.203725E-03,-1.36050,-0.276684,0.292953,-0.621529E-02,0.207308E-02,0.106203E-05,0.782372E-10,0.222609E-11,0.354032E-12,0.604983E-13,17.1481,423.440,428.604,9.55000,0,487.916,12.0482,12.1951,-1.00000,0,0.775970E-01,1.91612,1.93948,2.45000,0,0.132601E-01,0.327433,0.331426,1.40000,0,286.788,285.696,96559.5,1.17214,1011.93,0.246932E-01,-0.263208,0.879225E-02,1159.23,1449.00,0.750101E-02,80.0020,289.770,282.302,-0.336683,0.105433,0.279632E-01,0.353912,0.430681E-13,0.456244E-14,0.353912,2.84283,13.9298,162.612,4.53177,-9999,0.140089,0.585769,-35.0601,-0.573302E-01,-0.369047E-01,-0.401601E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.226518E-01,1.01551,-2.32472,1.02294,-147.538,1.21377,28.5089,1.21377,-3.31423,1.21377,0.124004E-01,1.22923,0.527304E-03,1.22923,800000000,800000000,800000000,800001100,800001110,800101110,800110111,801110111,80101,80101,80,81,0,5,4,7,15,20,0,0,0.269705,0.872446,0.293865E-01,0.587248,3.90559,39693.3,0.777456E-03,0.471220E-06,-0.195994E-02,0.285089E-01,-3.31423,0.309925E-03,0.131790E-04,16.0000,0.00000,250.286,64.2865,9.51693,97300.1,1.32557,22.0000,96.5157,0.515722,13.3286,0.964556E+09,293.945
CH-CHA_201812040700.csv,2018-12-04,09:30,338.3957,1,36000,36000,-0.452267E-01,1,0.698870E-02,-3.86337,1,4.34933,-90.5065,2,46.0756,-21.9863,1,21.1209,-2.03109,2,1.03400,0.156977E-01,2,0.126136E-01,0.127255E-02,1,0.263699E-03,-1.63593,-15.0108,0.685879,-0.336864,-0.640116E-03,0.291217E-04,0.869046E-10,0.117516E-11,0.379622E-12,0.653756E-13,17.7537,435.968,438.554,1.00000,0,240.073,5.89533,5.93029,-1.00000,0,0.775529E-01,1.90442,1.91572,7.20000,0,0.133556E-01,0.327965,0.329910,1.75000,0,285.201,284.668,96559.5,1.17909,1008.53,0.245564E-01,-0.131615,0.432611E-02,568.337,1354.41,0.366901E-02,41.9621,786.068,272.158,-0.651820,-0.854609,0.598283E-01,1.07648,-0.209461E-12,0.489501E-14,1.07648,5.73014,318.966,232.667,3.18602,-9999,0.195850,0.692333,165.301,0.121597E-01,0.426861E-01,0.165885E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.447378E-01,1.01093,-8.17120,1.02148,-73.7298,1.21866,-17.1497,1.21866,-1.65460,1.21866,0.126734E-01,1.23863,0.102739E-02,1.23863,800000000,800000100,800000000,800001111,800001010,800101010,800100111,810110111,81100,81100,80,81,4,3,11,0,12,1,0,0,0.546511,0.798194,0.399614E-01,0.191633,8.86036,22147.3,0.121870E-02,0.562173E-06,-0.687147E-02,-0.171497E-01,-1.65460,0.313056E-03,0.253783E-04,16.0000,0.00000,252.484,78.0252,9.72642,97337.8,1.32083,21.9811,96.5164,0.509314,13.3285,0.963853E+09,293.982
CH-CHA_201812040700.csv,2018-12-04,10:00,338.4166,1,36000,36000,-0.274291E-01,1,0.618308E-02,-8.28977,1,1.95707,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.104889E-01,1,0.388338E-02,0.636368E-03,1,0.966680E-04,0.235350,-9999,-9999,-9999,-0.590112E-03,0.120348E-03,-9999,-9999,0.421843E-12,0.735485E-13,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.772187E-01,1.89366,1.89366,7.05000,0,0.134631E-01,0.330160,0.330160,1.75000,0,284.816,284.816,96559.5,1.18110,1005.36,0.245233E-01,-9999,-9999,-9999,1367.82,-9999,-9999,-9999,-9999,0.333534,1.12347,0.204892E-01,1.17211,-0.648420E-13,0.546296E-14,1.17211,3.35821,113.123,73.4650,1.00161,-9999,0.152392,0.353019,36.2587,0.554350E-01,-9999,0.458112E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.271073E-01,1.01187,-8.09509,1.02405,-9999,-9999,-9999,-9999,-9999,-9999,-0.827267E-02,1.26789,0.501909E-03,1.26789,800000000,800000100,800000000,800001100,800000100,800000100,800010111,810110111,80001,80001,80,81,5,0,3,10,8,0,0,0,0.517555,0.162903,0.255794E-01,0.104173,-9999,-9999,0.159044E-03,0.162035E-06,-0.681729E-02,-9999,-9999,-0.202873E-03,0.123085E-04,16.0000,0.00000,254.935,93.3467,9.68813,97405.5,1.31903,22.0000,96.5069,0.506917,13.3269,0.952083E+09,293.972
CH-CHA_201812040700.csv,2018-12-04,10:30,338.4374,1,36000,36000,-0.280013E-01,1,0.507930E-02,7.97017,0,4.04694,-9999,-9999,-9999,-26.3942,1,46.6434,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.43577,-9999,-9999,-9999,-9999,-9999,-0.230032E-09,-9999,-9999,-9999,23.7102,583.302,583.302,0.100000,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,285.722,285.722,96559.5,1.17736,1005.38,0.246013E-01,-9999,-9999,-9999,1451.92,-9999,-9999,-9999,-9999,1.49111,0.795363,0.517700E-01,1.69076,-0.206414E-12,-0.970182E-14,1.69076,3.89134,156.308,28.0757,1.75463,-9999,0.154218,0.382819,-39.0854,-0.514259E-01,-9999,-0.436611E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.277004E-01,1.01086,7.81204,1.02024,-9999,-9999,-22.9406,1.17490,-9999,-9999,-9999,-9999,-9999,-9999,800000000,800000000,800000000,800000111,800000100,801001111,800010111,801110111,80000,80000,80,81,4,7,0,0,0,4,0,0,0.491621,0.223276,0.507410E-01,0.113181,24.6380,-9999,-9999,-9999,0.659973E-02,-0.229406E-01,-9999,-9999,-9999,16.0000,0.00000,251.821,73.8821,9.68105,97477.2,1.32540,19.8594,97.3103,0.508477,13.3275,0.956132E+09,293.988
CH-CHA_201812040700.csv,2018-12-04,11:00,338.4582,1,36000,36000,-0.321381E-01,0,0.398939E-02,15.8941,0,4.72605,29.5279,1,7.10740,-7.44401,0,1.25154,0.663042,1,0.159595,-0.110760E-01,2,0.114589E-01,0.478824E-03,0,0.684664E-04,-0.686346,-9999,-10.3374,-9999,-9999,-9999,-0.324201E-10,-0.121018E-11,-0.158577E-12,-0.267276E-13,15.9468,393.547,399.414,0.200000,0,595.262,14.6903,14.9094,0.200000,0,0.780009E-01,1.92497,1.95367,6.00000,0,0.131467E-01,0.324446,0.329283,1.65000,0,286.622,285.291,96559.5,1.17265,1013.39,0.246788E-01,0.429651E-01,0.107266E-01,1412.25,1410.74,0.914736E-02,100.000,0.00000,285.266,2.04134,-0.354789E-01,0.424339E-01,2.04208,-0.496478E-13,-0.203302E-14,2.04208,4.15348,187.820,359.004,1.19067,-9999,0.165549,0.322229,-24.3036,-0.827040E-01,0.538275,-0.807917E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.317987E-01,1.01067,17.0646,1.02096,23.6428,1.17808,-7.17385,1.17808,0.530895,1.17808,-0.924402E-02,1.19818,0.399626E-03,1.19818,800000000,800000000,800000000,800000011,800000000,800001110,800010111,800010111,80011,80111,80,80,4,9,4,11,16,3,0,0,0.329990,0.254535,0.599335E-01,0.293178,0.276839E-01,720.343,0.102122E-02,0.922819E-07,0.143600E-01,-0.717385E-02,0.530895,-0.231517E-03,0.100087E-04,16.0000,0.00000,248.000,50.0000,10.6662,97500.2,1.34330,21.9839,96.5194,0.513414,13.3322,0.991538E+09,294.014
CH-CHA_201812040700.csv,2018-12-04,11:30,338.4790,1,36000,36000,-0.288601E-01,0,0.419456E-02,42.0779,0,12.5270,102.326,0,14.2057,-13.5726,0,3.05051,2.30009,0,0.319319,-9999,-9999,-9999,-9999,-9999,-9999,1.72010,-1.64712,0.281627,-0.370242E-01,-9999,-9999,0.215388E-10,0.756695E-12,-9999,-9999,16.0992,398.735,404.400,0.250000,0,565.595,14.0083,14.2073,0.250000,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,287.650,286.376,96559.5,1.16850,1013.03,0.247673E-01,0.149046,0.101920E-01,1346.98,1514.85,0.872232E-02,88.9180,167.875,284.549,2.09300,-0.354424,0.677746E-01,2.12388,-0.104063E-13,0.133787E-14,2.12388,4.77548,197.088,350.389,1.82866,-9999,0.157157,0.397742,-7.85293,-0.255955,0.411216,-0.226188,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.285554E-01,1.01067,46.4048,1.02116,82.9366,1.17891,-13.9825,1.17891,1.86426,1.17891,-9999,-9999,-9999,-9999,800000000,800000000,800000000,800000011,800000011,800000011,800000111,800010111,80000,80000,80,80,3,9,7,8,7,1,0,0,0.361408,0.361518,0.725581E-01,1.14566,0.919813E-01,993.812,-9999,-9999,0.392025E-01,-0.139825E-01,1.86426,-9999,-9999,16.0000,0.00000,248.000,50.0000,13.4716,97504.3,1.37039,18.9517,97.6528,0.511356,12.4510,0.957439E+09,294.093
CH-CHA_201812040700.csv,2018-12-04,12:00,338.4999,1,36000,36000,-0.258312E-01,0,0.480198E-02,2.31906,1,1.85805,33.0222,0,6.85180,-5.62760,0,0.818303,0.743960,0,0.154365,0.201666E-01,0,0.956260E-02,0.695991E-03,0,0.285840E-03,3.70096,-1.66156,0.757329,-0.374334E-01,-9999,-9999,0.215785E-10,0.695927E-12,0.100959E-12,0.169241E-13,16.5348,412.798,418.368,0.300000,0,533.263,13.3132,13.4928,0.300000,0,0.773614E-01,1.93136,1.95742,2.05000,0,0.129683E-01,0.323759,0.328128,2.35000,0,289.951,288.731,96559.5,1.15927,1012.69,0.249655E-01,0.482086E-01,0.960940E-02,1280.42,1764.13,0.828917E-02,72.5808,483.710,283.786,1.27329,-0.255787,0.547494E-01,1.29988,0.106204E-12,0.130504E-14,1.29988,3.51898,196.983,348.641,2.41395,-9999,0.149273,0.268271,-122.089,-0.164634E-01,0.702273E-01,-0.132334E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.255353E-01,1.01159,3.97195,1.01990,27.6558,1.17235,-5.15765,1.17235,0.623060,1.17235,0.169780E-01,1.18781,0.585947E-03,1.18781,800000000,800000000,800000000,800000011,800000100,800001110,800010111,800110111,80011,80011,80,81,10,8,5,4,9,1,0,0,0.285909,0.217095,0.335383E-01,0.517985E-01,0.140353E-01,545.304,0.136064E-02,0.863811E-06,0.338332E-02,-0.515765E-02,0.623060,0.429560E-03,0.148250E-04,16.0000,0.00000,248.033,50.2054,12.6863,97513.7,1.35939,21.9717,96.5104,0.499764,13.3313,0.984405E+09,294.284
