file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,variances,,,,,,,,covariances,,,,,custom_variables,,,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,n2o_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,n2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_irga75_mean,status_code_irga75_mean,ga_diag_code_irga75_mean,agc_mean,fast_t_mean,air_p_mean,cooler_v_mean,data_size_lgr_mean,status_code_lgr_mean,h2o_mean,ch4_mean,n2o_mean,int_p_mean,cell_t_mean,t_unknown_mean,mirror_ringdowntime_lgr_mean,fit_flag_lgr_mean
CH-CHA_202201260100.csv,2022-01-26,03:30,26.1458,0,36000,36000,-0.287105E-01,0,0.314413E-02,4.91294,0,0.538178,3.82958,0,0.318472,3.68644,1,1.69384,0.848284E-01,0,0.705443E-02,0.336481E-01,1,0.142830E-01,0.670097E-03,0,0.184960E-03,0.934428E-01,-0.335557,-0.613028,-0.743288E-02,-0.447125E-02,-0.344774E-04,-0.127686E-09,-0.178466E-11,-0.658173E-12,-0.839329E-13,19.9572,466.611,469.674,0.100000,0,278.941,6.52179,6.56460,0.150000,0,0.102872,2.40520,2.42099,2.95000,0,0.131187E-01,0.306721,0.308735,2.80000,0,271.544,270.983,96559.5,1.23835,1008.64,0.233806E-01,0.549688E-02,0.502651E-02,628.605,519.856,0.405904E-02,100.000,0.00000,273.542,1.93776,0.390605,0.647044E-01,1.97780,0.679391E-14,-0.639798E-14,1.97780,4.41376,174.473,11.3967,1.87479,-9999,0.152265,0.359858,-61.0762,-0.329097E-01,1.28289,-0.258323E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.284069E-01,1.01069,4.99398,1.02081,3.06390,1.18211,2.84005,1.18211,0.678681E-01,1.18211,0.218526E-01,1.53978,0.416294E-03,1.60967,800000000,800010000,800000000,800000000,800000000,800000001,800010111,800010111,80011,80011,80,81,8,6,4,7,0,10,0,0,0.266354,0.408103,0.452600E-01,0.677813E-02,0.573225E-01,2.43215,0.236379E-02,0.190646E-04,0.399822E-02,0.284005E-02,0.678681E-01,0.514273E-03,0.979697E-05,16.0000,0.00000,248.000,50.0000,0.644225,98600.7,1.15627,33.0000,0.509222,4.88098,2.40940,0.307227,3996.77,319.009,46.5720,0.950000,3.00000
CH-CHA_202201260100.csv,2022-01-26,04:00,26.1666,0,36000,36000,-0.112296E-01,1,0.315635E-02,10.0525,0,1.01543,2.76860,1,0.489900,-0.662020,1,0.434072,0.613092E-01,1,0.108486E-01,-0.164711E-01,1,0.172034E-01,-0.412812E-03,1,0.248186E-03,-0.512122,0.367661E-01,-0.132959,0.814164E-03,0.557622E-03,-0.842747E-05,0.221141E-10,0.311316E-12,0.115062E-12,0.146018E-13,19.8800,464.282,467.337,8.30000,0,279.865,6.53605,6.57905,0.300000,0,0.103438,2.41571,2.43161,9.50000,0,0.131266E-01,0.306563,0.308579,9.75000,0,271.239,270.677,96559.5,1.23974,1008.65,0.233543E-01,0.397284E-02,0.504317E-02,629.977,508.212,0.406792E-02,100.000,0.00000,273.572,0.873850,-0.549396,0.399788E-01,1.03298,-0.140165E-12,0.111238E-14,1.03298,2.81766,219.419,327.842,2.21804,-9999,0.951736E-01,0.256955,-7.28941,-0.275742,3.63089,-0.844671E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.110893E-01,1.01265,9.98729,1.02013,2.01879,1.17654,-1.08866,1.17654,0.447050E-01,1.17654,-0.123950E-01,1.32885,-0.301264E-03,1.37027,800000000,800000000,800000000,800000000,800010000,800010011,810110111,811110111,81010,81011,80,81,0,0,1,28,5,7,0,0,0.267218,0.224287,0.224053E-01,0.253569E-01,0.325245E-02,6.05953,0.279792E-02,0.188751E-04,0.798690E-02,-0.108866E-02,0.447050E-01,-0.291377E-03,-0.708201E-05,16.0000,0.00000,248.000,50.0000,0.605384,98600.0,1.15367,33.0000,0.509611,4.82517,2.41968,0.307089,3996.50,319.020,46.5949,0.950000,3.00000
CH-CHA_202201260100.csv,2022-01-26,04:30,26.1874,0,36000,36000,-0.792893E-02,0,0.117243E-02,5.20772,0,0.737935,-2.36715,0,0.587715,-0.258975,0,0.245285,-0.524112E-01,0,0.130126E-01,-0.258093E-02,1,0.880225E-03,0.330845E-03,1,0.133796E-03,-0.269355,0.488212E-01,-0.153705E-01,0.108095E-02,-0.241469E-02,0.246173E-04,-0.634095E-11,-0.895766E-13,-0.323901E-13,-0.419565E-14,19.8801,464.013,467.075,1.40000,0,280.841,6.55497,6.59822,7.35000,0,0.101550,2.37022,2.38586,2.65000,0,0.131542E-01,0.307026,0.309052,9.55000,0,271.079,270.516,96559.5,1.24047,1008.65,0.233405E-01,-0.339625E-02,0.506075E-02,631.797,502.184,0.407971E-02,100.000,0.00000,273.612,0.309321E-01,-0.969148,0.311542E-01,0.970141,-0.129549E-13,-0.318959E-15,0.970141,1.99770,274.146,271.828,1.84026,-9999,0.799493E-01,0.904520E-01,-8.34089,-0.240981,-2.20000,-0.520602E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.782707E-02,1.01301,4.99424,1.02027,-2.16466,1.17654,-0.459463,1.17654,-0.479280E-01,1.17654,-0.196410E-02,1.31405,0.244479E-03,1.35326,800000000,800000000,800000000,800000000,800010000,800010001,811110111,811110111,81010,81011,80,80,0,0,3,39,11,27,0,0,0.978427E-01,0.723864E-01,0.106749E-01,0.230713E-01,0.272525E-02,7.49309,0.152127E-03,0.191105E-04,0.399155E-02,-0.459463E-03,-0.479280E-01,-0.461451E-04,0.574386E-05,16.0000,0.00000,248.000,50.0000,0.957578,98598.4,1.15436,33.0000,0.509194,4.85470,2.37427,0.307554,4005.88,319.007,46.5619,0.950000,3.00000
CH-CHA_202201260100.csv,2022-01-26,05:00,26.2083,0,36000,36000,-0.129554E-01,1,0.266178E-02,4.61390,1,0.554563,1.61465,1,0.326179,1.83498,1,0.776182,0.357412E-01,1,0.722017E-02,0.129042E-01,2,0.984448E-02,0.716274E-03,1,0.259568E-03,-0.437492,0.182795,0.272103,0.404629E-02,0.276249E-02,-0.795632E-05,0.113046E-09,0.159782E-11,0.584126E-12,0.740044E-13,20.1030,468.772,471.899,9.40000,0,284.140,6.62573,6.66993,0.600000,0,0.103875,2.42222,2.43837,-1.00000,0,0.131602E-01,0.306877,0.308923,2.60000,0,270.824,270.255,96559.5,1.24163,1008.69,0.233185E-01,0.231603E-02,0.512020E-02,638.603,492.537,0.412377E-02,100.000,0.00000,273.760,0.297756,-0.582616,0.295631E-01,0.654961,0.731829E-13,0.562335E-14,0.654961,1.93964,253.348,297.070,2.58705,-9999,0.102148,0.160122,-19.6354,-0.102366,2.85753,-0.360652E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.127510E-01,1.01603,4.59229,1.02185,1.21295,1.17811,1.31077,1.17811,0.268495E-01,1.17811,0.104080E-01,1.23983,0.565374E-03,1.26690,800000000,800000000,800000000,800000000,800010000,800110011,811110111,811110111,80000,80101,80,81,3,9,8,16,8,8,0,0,0.109035,0.200243,0.109660E-01,0.132932E-01,0.135635E-01,4.67165,0.144447E-02,0.185021E-04,0.366673E-02,0.131077E-02,0.268495E-01,0.244316E-03,0.132715E-04,16.0000,0.00000,248.000,50.0000,1.06505,98600.1,1.15392,33.0000,0.509444,4.84856,2.42655,0.307426,4006.71,319.008,46.5537,0.950000,3.00000
CH-CHA_202201260100.csv,2022-01-26,05:30,26.2291,0,36000,36000,-0.159580E-01,0,0.222646E-02,5.15153,0,0.454842,1.88308,1,0.578021,-0.806635,1,0.582896,0.416784E-01,1,0.127934E-01,-0.469387E-01,1,0.166176E-01,0.164518E-02,1,0.260329E-03,-0.197518,-0.172097,0.832033E-01,-0.380906E-02,0.416498E-02,-0.607962E-05,-0.200589E-09,-0.279799E-11,-0.106669E-11,-0.130858E-12,20.1746,470.226,473.331,4.10000,0,281.413,6.55915,6.60245,0.200000,0,0.107284,2.50058,2.51709,6.70000,0,0.131613E-01,0.306762,0.308788,6.10000,0,270.700,270.138,96559.5,1.24221,1008.65,0.233079E-01,0.270076E-02,0.507106E-02,632.199,488.239,0.408231E-02,100.000,0.00000,273.621,1.36598,0.375874E-01,0.442511E-01,1.36721,0.144642E-12,-0.994265E-14,1.36721,3.48485,185.433,1.57620,1.85475,-9999,0.113342,0.235893,-24.0246,-0.836642E-01,2.73570,-0.362752E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.157780E-01,1.01141,5.14078,1.01991,1.42433,1.17756,-0.962375,1.17756,0.315248E-01,1.17756,-0.333805E-01,1.40617,0.112802E-02,1.45846,800000000,800000000,800000000,800000000,800000000,800100011,800110111,801110111,81111,81111,80,81,7,3,0,7,15,3,0,0,0.187534,0.263703,0.205495E-01,0.497713E-02,0.744951E-02,13.8548,0.364265E-02,0.185555E-04,0.410294E-02,-0.962375E-03,0.315248E-01,-0.783156E-03,0.264651E-04,16.0000,0.00000,248.000,50.0000,0.701548,98597.2,1.14960,33.0000,0.509361,4.71848,2.50524,0.307332,4000.03,319.016,46.5765,0.950000,3.00000
CH-CHA_202201260100.csv,2022-01-26,06:00,26.2499,0,36000,36000,-0.332748E-01,0,0.448464E-02,8.40360,0,1.35610,2.55205,0,0.319741,-0.583176,1,0.856141,0.564737E-01,0,0.707548E-02,-0.156441E-01,1,0.102933E-01,-0.528476E-03,0,0.127772E-03,-0.349427,-0.606365,0.141183,-0.134181E-01,-0.317522E-03,0.786472E-05,-0.185079E-09,-0.247641E-11,-0.976741E-12,-0.120168E-12,20.2975,472.692,475.701,4.55000,0,271.587,6.32479,6.36504,0.150000,0,0.107119,2.49461,2.51049,10.0000,0,0.131788E-01,0.306910,0.308864,5.10000,0,270.471,269.929,96559.5,1.24327,1008.52,0.232882E-01,0.365950E-02,0.489401E-02,609.656,480.724,0.393639E-02,100.000,0.00000,273.120,1.60615,-0.509807E-01,0.474000E-01,1.60766,-0.100773E-12,-0.911829E-14,1.60766,3.25684,189.493,358.182,1.68955,-9999,0.163597,0.316706,-44.2849,-0.453879E-01,3.29289,-0.409675E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.329140E-01,1.01096,8.35962,1.02012,1.89239,1.17904,-0.944662,1.17904,0.418764E-01,1.17904,-0.107153E-01,1.45998,-0.347808E-03,1.51945,800000000,800000000,800000000,800000000,800000000,800000011,800010111,811110111,81011,81011,80,81,0,0,1,4,21,26,0,0,0.255664,0.343517,0.342306E-01,0.239976E-01,0.109102E-01,3.53959,0.100697E-02,0.166495E-04,0.666707E-02,-0.944662E-03,0.418764E-01,-0.251125E-03,-0.815129E-05,16.0000,0.00000,248.000,50.0000,0.195833E-03,98599.4,1.14236,33.0000,0.509222,4.56663,2.49886,0.307454,3989.37,319.022,46.5761,0.950000,3.00000
CH-CHA_202201260100.csv,2022-01-26,06:30,26.2707,0,36000,36000,-0.842872E-02,0,0.154689E-02,6.20856,0,0.568598,2.18993,0,0.196671,1.20059,1,0.405182,0.484465E-01,0,0.435082E-02,0.214439E-01,0,0.958946E-02,0.640178E-03,1,0.184791E-03,-0.516229,0.385290E-01,-0.150577E-01,0.852352E-03,0.173969E-02,0.996113E-05,0.417886E-10,0.560772E-12,0.223549E-12,0.271642E-13,20.3093,472.430,475.444,-0.250000,0,272.536,6.33966,6.38010,0.400000,0,0.108645,2.52727,2.54340,2.65000,0,0.132018E-01,0.307097,0.309056,9.35000,0,270.163,269.621,96559.5,1.24469,1004.11,0.232617E-01,0.313933E-02,0.491110E-02,611.086,469.770,0.394565E-02,-9999,-9999,273.152,0.703459,-0.677614,0.873639E-02,0.976776,0.144029E-14,0.205761E-14,0.976776,2.21165,229.789,316.072,0.512466,-9999,0.822906E-01,0.138922,-7.59539,-0.264634,2.83505,-0.603671E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.832077E-02,1.01297,6.18916,1.02025,1.65663,1.17654,0.682982,1.17654,0.366486E-01,1.17654,0.162995E-01,1.31562,0.472435E-03,1.35506,800000000,800000000,800000000,800000000,800010010,800010011,801110111,801110111,80011,80111,80,80,0,2,1,29,10,5,0,0,0.917882E-01,0.169792,0.162644E-01,0.119576E-01,0.792096E-02,1.68849,0.186827E-02,0.208809E-04,0.495212E-02,0.682982E-03,0.366486E-01,0.381569E-03,0.110596E-04,16.0000,0.00000,248.000,50.0000,0.487625E-01,98594.4,1.14015,33.0000,0.509472,4.50978,2.53183,0.307663,4003.75,319.009,46.5647,0.950000,3.00000
CH-CHA_202201260100.csv,2022-01-26,07:00,26.2916,0,36000,36000,-0.950322E-02,0,0.178505E-02,9.02928,0,0.829187,1.85343,0,0.264013,0.781438E-01,0,0.356678,0.410024E-01,0,0.584061E-02,0.117799E-01,0,0.703624E-02,0.276612E-03,1,0.705170E-04,0.104226E-01,0.266055,-0.205713,0.588579E-02,-0.124594E-02,-0.222196E-04,-0.154909E-10,-0.212861E-12,-0.827305E-13,-0.101330E-13,20.1539,468.841,471.881,1.65000,0,276.935,6.44235,6.48412,0.600000,0,0.107633,2.50388,2.52011,2.35000,0,0.131832E-01,0.306680,0.308668,3.90000,0,270.178,269.627,96559.5,1.24461,1004.09,0.232630E-01,0.265696E-02,0.499038E-02,620.964,469.988,0.400958E-02,-9999,-9999,273.373,0.331843,-0.446207,0.222917E-01,0.556523,-0.176017E-13,-0.768632E-15,0.556523,1.78743,247.039,306.638,2.29561,-9999,0.873813E-01,0.115682,-6.25270,-0.321461,4.87167,-0.826854E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.933793E-02,1.01770,8.91607,1.02287,1.27689,1.17947,-0.407898,1.17947,0.282480E-01,1.17947,0.967645E-02,1.21738,0.223033E-03,1.24023,800000000,800000000,800000000,800000000,800010010,800010111,811110111,811110111,80001,80011,80,81,1,1,1,61,6,40,0,0,0.644484E-01,0.157144,0.977249E-02,0.284369E-01,0.393378E-02,3.54346,0.105309E-02,0.188156E-04,0.713456E-02,-0.407898E-03,0.282480E-01,0.226560E-03,0.522200E-05,16.0000,0.00000,248.000,50.0000,0.332142,98599.6,1.14330,33.0000,0.509889,4.51858,2.50877,0.307271,4007.86,319.010,46.5598,0.950000,3.00000
CH-CHA_202201260700.csv,2022-01-26,07:30,26.3124,0,36000,36000,-0.133037E-01,0,0.185725E-02,4.56275,0,0.627642,-2.17326,1,0.633468,0.436092,2,0.125070,-0.480773E-01,1,0.140137E-01,0.148789E-01,1,0.690728E-02,-0.102894E-02,1,0.270349E-03,-0.216607E-01,-0.253708,0.114759,-0.561258E-02,0.137041E-03,0.100257E-04,-0.113362E-09,-0.152751E-11,-0.603464E-12,-0.738830E-13,20.2416,470.843,473.849,0.150000,0,272.748,6.34443,6.38494,9.15000,0,0.107753,2.50645,2.52245,9.80000,0,0.131923E-01,0.306868,0.308827,7.05000,0,270.157,269.614,96559.5,1.24472,1004.11,0.232612E-01,-0.311541E-02,0.491492E-02,611.545,469.534,0.394862E-02,-9999,-9999,273.162,1.24375,0.593949E-01,0.352514E-01,1.24567,-0.450154E-13,-0.560046E-14,1.24567,2.76669,184.753,2.73405,1.62164,-9999,0.103384,0.119832,-20.4935,-0.980797E-01,-2.09950,-0.353122E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.131492E-01,1.01176,4.37351,1.01990,-1.97654,1.17702,0.156842,1.17702,-0.437255E-01,1.17702,0.107945E-01,1.37837,-0.721125E-03,1.42685,800000000,800000000,800000000,800000000,800010000,800010001,800010111,811110111,80011,81011,80,80,0,2,1,7,28,14,0,0,0.113618,0.109987,0.160584E-01,0.188758E-01,0.291955E-02,5.58650,0.738137E-03,0.194640E-04,0.349929E-02,0.156842E-03,-0.437255E-01,0.252693E-03,-0.168811E-04,16.0000,0.00000,248.000,50.0000,0.771117E-01,98600.0,1.14098,33.0000,0.508944,4.49230,2.51101,0.307436,4007.40,319.008,46.5376,0.950000,3.00000
CH-CHA_202201260700.csv,2022-01-26,08:00,26.3332,1,36000,36000,-0.214922E-01,0,0.291363E-02,10.1919,0,0.979626,5.46843,0,0.897631,0.295741,1,0.415502,0.120937,0,0.198516E-01,-0.246540E-01,0,0.120765E-01,0.819897E-03,0,0.261194E-03,-0.541607,-0.548051,0.115281,-0.121204E-01,0.235135E-02,0.293564E-05,-0.786954E-10,-0.102074E-11,-0.424480E-12,-0.510804E-13,20.3536,472.851,475.769,2.10000,0,264.002,6.13325,6.17109,0.200000,0,0.109787,2.55054,2.56628,8.15000,0,0.132113E-01,0.306923,0.308817,7.80000,0,269.817,269.292,96559.5,1.24630,1008.41,0.232318E-01,0.783672E-02,0.475731E-02,591.229,458.350,0.381714E-02,100.000,0.00000,272.698,1.69712,0.146647,0.591929E-01,1.70447,0.414773E-13,-0.386641E-14,1.70447,3.27475,182.981,4.93863,1.99017,-9999,0.131319,0.280095,-18.8846,-0.106436,1.86378,-0.617544E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.212615E-01,1.01085,10.2474,1.02026,4.30211,1.17976,-0.317248,1.17976,0.951433E-01,1.17976,-0.166447E-01,1.48119,0.531211E-03,1.54345,800000000,800000000,800000000,800000000,800000010,800000011,800010111,800010111,81011,81011,80,80,0,4,4,8,8,7,0,0,0.183814,0.337902,0.384734E-01,0.176019E-01,0.269381E-02,11.3433,0.141118E-02,0.207056E-04,0.815366E-02,-0.317248E-03,0.951433E-01,-0.389069E-03,0.124170E-04,16.0000,0.00000,248.000,50.0000,-0.526043,98600.3,1.13117,33.0000,0.509389,4.26289,2.55535,0.307496,4008.17,319.005,46.5597,0.950000,3.00000
CH-CHA_202201260700.csv,2022-01-26,08:30,26.3541,1,36000,36000,-0.168298E-01,1,0.371626E-02,10.4918,0,0.983633,4.14289,0,0.507834,-0.232938,0,0.442156,0.916123E-01,0,0.112298E-01,-0.335061E-01,0,0.148413E-01,0.101963E-02,0,0.205890E-03,-0.190538,-0.229911,0.736655E-01,-0.508405E-02,0.254421E-02,-0.627917E-05,0.453528E-10,0.578200E-12,0.248531E-12,0.293472E-13,20.4180,474.134,477.018,2.95000,0,260.307,6.04470,6.08146,0.300000,0,0.111889,2.59823,2.61403,5.90000,0,0.132122E-01,0.306805,0.308671,1.05000,0,269.696,269.179,96559.5,1.24687,1008.36,0.232214E-01,0.593648E-02,0.469074E-02,582.710,454.473,0.376201E-02,100.000,0.00000,272.499,1.39288,-0.604245,0.222697E-01,1.51846,-0.306251E-13,0.222122E-14,1.51846,3.54787,211.648,336.548,0.840331,-9999,0.116179,0.292801,-12.7031,-0.158229,2.53249,-0.718266E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.166451E-01,1.01110,10.4821,1.02001,3.18470,1.17844,-0.771594,1.17844,0.704237E-01,1.17844,-0.232647E-01,1.44021,0.681085E-03,1.49706,800000000,800000000,800000000,800000000,800000000,800010001,800010111,811110111,81011,81111,80,81,1,8,4,29,24,2,0,0,0.307151,0.247506,0.309444E-01,0.130735E-01,0.368344E-02,3.79263,0.289059E-02,0.203664E-04,0.833702E-02,-0.771594E-03,0.704237E-01,-0.543520E-03,0.159118E-04,16.0000,0.00000,248.000,50.0000,-0.837711,98611.7,1.12722,33.0000,0.508889,4.19223,2.60282,0.307377,4000.87,319.028,46.6204,0.950000,3.00000
CH-CHA_202201260700.csv,2022-01-26,09:00,26.3749,1,36000,36000,-0.107394E-01,0,0.253255E-02,10.2992,0,0.845082,1.74369,1,0.323121,0.113506,2,0.173535,0.385587E-01,1,0.714527E-02,0.635529E-01,1,0.185942E-01,-0.110122E-02,1,0.271011E-03,0.145022E-01,0.478524,-0.113213,0.105818E-01,-0.149839E-02,-0.374085E-05,0.183758E-09,0.242423E-11,0.100026E-11,0.119376E-12,20.3312,472.162,475.122,0.800000,0,268.220,6.22901,6.26805,0.500000,0,0.110670,2.57014,2.58625,0.00000,0,0.132080E-01,0.306735,0.308658,9.80000,0,269.720,269.188,96559.5,1.24674,1004.21,0.232235E-01,0.249860E-02,0.483332E-02,600.442,454.767,0.387676E-02,-9999,-9999,272.910,0.529895,-0.409439,0.122008E-01,0.669759,0.875511E-13,0.903821E-14,0.669759,1.67326,224.258,322.307,1.04380,-9999,0.928112E-01,0.958705E-01,-6.56976,-0.305947,5.90657,-0.886345E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.105721E-01,1.01582,10.1639,1.02173,1.15639,1.17795,-0.446522,1.17795,0.255717E-01,1.17795,0.511176E-01,1.24327,-0.866449E-03,1.27095,800000000,800000000,800000000,800000000,800010010,800010011,810110111,811110111,81000,81100,80,81,1,1,0,43,46,8,0,0,0.947686E-01,0.820223E-01,0.149500E-01,0.262447E-01,0.166283E-02,4.89881,0.377258E-02,0.189113E-04,0.811821E-02,-0.446522E-03,0.255717E-01,0.119456E-02,-0.202479E-04,16.0000,0.00000,248.000,50.0000,-0.282421,98657.7,1.13373,33.0000,0.509778,4.38386,2.57492,0.307310,4009.92,319.016,46.5755,0.950000,3.00000
CH-CHA_202201260700.csv,2022-01-26,09:30,26.3957,1,36000,36000,-0.138749E-01,0,0.266176E-02,18.0747,0,1.53731,8.88103,0,0.822870,0.151081E-02,0,0.224191,0.196389,0,0.181964E-01,0.807447E-01,1,0.184696E-01,0.793272E-03,0,0.174253E-03,0.424772E-02,-0.109585,-0.665706E-01,-0.242329E-02,-0.254756E-02,-0.101077E-04,-0.129031E-09,-0.169487E-11,-0.691005E-12,-0.839778E-13,20.2814,471.003,473.935,0.550000,0,266.404,6.18680,6.22532,0.400000,0,0.108614,2.52239,2.53809,10.0000,0,0.131999E-01,0.306546,0.308454,2.40000,0,269.719,269.190,96559.5,1.24675,1004.21,0.232234E-01,0.127260E-01,0.480059E-02,596.381,454.854,0.385048E-02,-9999,-9999,272.817,1.01416,-0.566265,0.235017E-01,1.16178,0.999276E-13,-0.636203E-14,1.16178,2.63146,216.736,330.823,1.15912,-9999,0.105493,0.152007,-5.49749,-0.365621,2.03521,-0.136849,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.137096E-01,1.01206,18.1394,1.01995,6.95139,1.17676,-1.00149,1.17676,0.153719,1.17676,0.594164E-01,1.35896,0.564718E-03,1.40472,800000000,800000000,800000000,800000000,800010000,800010011,801000111,811110111,81001,81011,80,81,9,9,0,47,21,9,0,0,0.128305,0.155213,0.204952E-01,0.378067E-01,0.156619E-02,7.28647,0.372226E-02,0.180594E-04,0.144883E-01,-0.100149E-02,0.153719,0.138843E-02,0.131962E-04,16.0000,0.00000,248.000,50.0000,-0.146744E-01,98675.4,1.13314,33.0000,0.509556,4.49046,2.52677,0.307070,4007.61,319.016,46.5720,0.950000,3.00000
CH-CHA_202201260700.csv,2022-01-26,10:00,26.4165,1,36000,36000,-0.147969E-01,1,0.160256E-02,13.6442,0,1.08843,8.28004,0,1.01749,-1.60243,0,0.230374,0.183091,0,0.224992E-01,0.818171E-02,2,0.590171E-02,-0.725224E-03,2,0.316956E-03,-0.786163E-01,0.276667,-0.646211E-01,0.611777E-02,-0.306581E-02,0.175338E-04,-0.914453E-11,-0.122478E-12,-0.479712E-13,-0.597224E-14,20.2358,469.877,472.853,0.450000,0,271.029,6.29334,6.33320,0.100000,0,0.106155,2.46493,2.48054,9.80000,0,0.132159E-01,0.306874,0.308818,9.25000,0,269.681,269.143,96559.5,1.24692,1004.21,0.232202E-01,0.118643E-01,0.488395E-02,606.631,453.254,0.391681E-02,-9999,-9999,273.051,0.484317,-0.220560,0.191839E-01,0.532520,0.164968E-12,-0.451900E-15,0.532520,1.69473,209.063,335.515,2.06451,-9999,0.108935,0.211987,-8.01852,-0.250670,1.64784,-0.100028,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.145324E-01,1.01820,13.7231,1.02318,6.55285,1.17991,-2.12521,1.17991,0.144899,1.17991,0.675036E-02,1.21204,-0.587783E-03,1.23383,800000000,800000000,800000000,800000000,800010000,800011011,800110111,811110111,80011,80011,80,81,1,3,0,33,18,14,0,0,0.631794E-01,0.346973,0.138223E-01,0.361374E-01,0.133016E-02,11.7696,0.469012E-03,0.191488E-04,0.109595E-01,-0.212521E-02,0.144899,0.157735E-03,-0.137347E-04,16.0000,0.00000,248.000,50.0000,0.487395,98686.1,1.13739,33.0000,0.509583,4.70533,2.46885,0.307372,4013.27,319.010,46.5594,0.950000,3.00000
