file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,variances,,,,,,,,covariances,,,,,custom_variables,,,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,n2o_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,n2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_irga75_mean,status_code_irga75_mean,ga_diag_code_irga75_mean,agc_mean,fast_t_mean,air_p_mean,cooler_v_mean,data_size_lgr_mean,status_code_lgr_mean,h2o_mean,ch4_mean,n2o_mean,int_p_mean,cell_t_mean,t_unknown_mean,mirror_ringdowntime_lgr_mean,fit_flag_lgr_mean
CH-CHA_202109190700.csv,2021-09-19,09:30,262.3957,1,36000,36000,-0.244866E-01,0,0.287668E-02,4.45685,2,0.383933,-89.3731,0,84.2017,-25.4007,0,37.3816,-2.01709,0,1.90038,-0.290427E-01,1,0.158596E-01,0.302962E-02,0,0.238807E-03,0.151543,-14.0776,13.2492,-0.317721,-0.985243E-02,-0.246712E-04,-0.541789E-10,-0.547382E-12,-0.155588E-12,-0.244675E-13,27.8790,699.092,704.064,0.800000,0,281.668,7.06308,7.11333,2.65000,0,0.800614E-01,2.00761,2.02190,9.90000,0,0.125903E-01,0.315714,0.317960,1.70000,0,291.234,290.583,96559.5,1.15459,1009.29,0.250759E-01,-0.130708,0.507565E-02,680.661,1985.25,0.439608E-02,34.2859,1304.59,274.646,0.905064,1.12876,0.720922E-01,1.44860,-0.284870E-13,-0.194336E-14,1.44860,3.20141,136.081,51.2765,2.85262,-9999,0.145630,0.151612,-58.9298,-0.341084E-01,-0.498679E-01,-0.262623E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.242510E-01,1.00972,-0.127898,1.01974,-73.7795,1.20504,-20.2154,1.20504,-1.66515,1.20504,-0.186068E-01,1.56086,0.182937E-02,1.65611,800000000,800000000,800000000,800001100,800000000,800000010,800010111,800010111,81111,81111,80,80,21,2,2,0,11,14,0,0,0.138580,0.119169,0.454747E-01,0.297222E-01,21.5400,51995.4,0.236860E-02,0.651971E-05,-0.109754E-03,-0.202154E-01,-1.66515,-0.469895E-03,0.461987E-04,16.0000,0.00000,255.000,93.7500,14.4939,96936.4,1.40385,33.0000,0.505667,14.5024,1.99329,0.313351,6035.43,318.966,46.3278,0.950000,3.00000
CH-CHA_202109190700.csv,2021-09-19,10:00,262.4166,1,36000,36000,-0.650709E-02,0,0.241025E-02,9.44796,0,2.08176,-43.7067,0,70.4532,-9999,-9999,-9999,-0.987111,0,1.59118,0.112013E-01,1,0.471618E-02,0.322189E-02,0,0.291001E-03,1.11130,-4.54284,-9999,-0.102600,-0.196949E-02,0.241880E-04,-9999,0.116612E-11,0.447286E-12,0.718786E-13,-9999,-9999,-9999,-9999,0,204.200,5.12994,5.15639,10.0000,0,0.783243E-01,1.96768,1.97782,7.05000,0,0.125867E-01,0.316205,0.317835,1.80000,0,291.771,291.297,96559.5,1.15259,1008.26,0.251222E-01,-0.639648E-01,0.367968E-02,494.671,2076.70,0.319252E-02,23.8200,1582.03,270.277,0.349919,0.450680,0.331438E-01,0.571537,-0.887282E-13,0.571069E-14,0.571537,1.90916,140.562,52.1734,3.32448,-9999,0.751373E-01,0.107244,-3.81689,-0.526607,-0.216167,-0.108201,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.639575E-02,1.01741,6.98512,1.02269,-37.0881,1.17922,-9999,-9999,-0.837631,1.17922,0.917581E-02,1.22075,0.258941E-02,1.24426,800000000,800000100,800000000,800001100,800000010,800000110,811110111,811110111,80111,80111,80,81,2,6,1,19,17,0,0,0,0.116053,0.841059E-01,0.143304E-01,0.818248E-01,-9999,46703.7,0.385703E-03,0.737297E-05,0.601069E-02,-9999,-0.837631,0.231703E-03,0.653866E-04,16.0000,0.00000,254.687,91.7906,15.0458,96952.1,1.41038,33.0000,0.505667,15.0421,1.94807,0.313052,6035.36,318.976,46.3507,0.950000,3.00000
CH-CHA_202109190700.csv,2021-09-19,10:30,262.4374,1,36000,36000,-0.133449E-01,1,0.334631E-02,7.17092,0,1.12959,-9999,-9999,-9999,32.1602,1,20.0674,-9999,-9999,-9999,0.893531E-02,1,0.118012E-01,0.229502E-02,0,0.170221E-03,1.30173,-9999,-9999,-9999,0.277308E-02,0.452098E-04,0.184002E-09,-9999,0.595620E-12,0.933233E-13,24.8575,625.257,625.257,0.300000,0,-9999,-9999,-9999,-9999,0,0.804647E-01,2.02398,2.02398,-1.00000,0,0.126074E-01,0.317123,0.317123,1.65000,0,292.137,292.137,96559.5,1.15151,1005.53,0.251537E-01,-9999,-9999,-9999,2188.90,-9999,-9999,-9999,-9999,1.23715,0.417484,0.392106E-01,1.30628,0.117573E-12,0.740226E-14,1.30628,2.91959,163.007,18.6473,1.72010,-9999,0.107653,0.254111,-14.7789,-0.136005,-9999,-0.575294E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.131923E-01,1.01157,7.03104,1.01990,-9999,-9999,26.8699,1.17727,-9999,-9999,0.641774E-02,1.39228,0.159080E-02,1.44268,800000000,800000100,800000000,800001100,800001100,800001100,800010111,801010111,81101,81101,80,81,0,0,0,13,8,9,0,0,0.314138,0.169679,0.244049E-01,0.236516E-01,8.14898,-9999,0.402163E-02,0.693882E-05,0.607238E-02,0.268699E-01,-9999,0.161430E-03,0.400145E-04,16.0000,0.00000,254.205,88.7807,15.4415,96955.6,1.41362,33.0000,0.506278,15.2882,1.99308,0.312275,6034.58,318.989,46.3958,0.950000,3.00000
CH-CHA_202109190700.csv,2021-09-19,11:00,262.4582,1,36000,36000,-0.432760E-01,1,0.798536E-02,5.53459,0,1.26652,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.634656E-01,0,0.152111E-01,0.274564E-02,0,0.216065E-03,-0.344247,-9999,-9999,-9999,0.256899E-02,-0.178874E-04,-9999,-9999,0.514144E-12,0.784452E-13,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.825995E-01,2.07610,2.07610,0.750000,0,0.126026E-01,0.316760,0.316760,1.60000,0,291.915,291.915,96559.5,1.15238,1005.52,0.251345E-01,-9999,-9999,-9999,2158.78,-9999,-9999,-9999,-9999,1.78096,-0.713841E-01,0.533256E-01,1.78319,0.629905E-13,0.622454E-14,1.78319,6.32193,188.469,357.705,1.71366,-9999,0.193787,0.509002,-111.694,-0.179956E-01,-9999,-0.246475E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.428144E-01,1.01078,5.42394,1.02040,-9999,-9999,-9999,-9999,-9999,-9999,0.423595E-01,1.49826,0.175693E-02,1.56275,800000000,800000100,800000000,800001100,800001000,810101110,800010111,800110111,81111,81111,80,81,2,11,1,4,19,2,0,0,0.690261,0.276995,0.507469E-01,0.302899E-01,-9999,-9999,0.209269E-02,0.654085E-05,0.468088E-02,-9999,-9999,0.106469E-02,0.441597E-04,16.0000,0.00000,254.527,90.7925,15.2883,96940.4,1.41161,33.0000,0.505583,14.8842,2.04519,0.312046,6033.60,318.989,46.3962,0.950000,3.00000
CH-CHA_202109190700.csv,2021-09-19,11:30,262.4790,1,36000,36000,-0.605382E-01,1,0.111065E-01,8.82469,1,5.97795,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.538262E-01,0,0.158620E-01,0.269915E-02,0,0.196466E-03,-0.697478,-9999,-9999,-9999,-0.364650E-02,-0.319265E-04,-9999,-9999,-0.603450E-12,-0.952728E-13,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.797833E-01,2.00223,2.00223,1.90000,0,0.125962E-01,0.316113,0.316113,1.50000,0,291.466,291.466,96559.5,1.15416,1005.51,0.250959E-01,-9999,-9999,-9999,2098.94,-9999,-9999,-9999,-9999,1.76197,-0.814720,0.652393E-01,1.94231,-0.304882E-12,-0.756362E-14,1.94231,6.48235,216.154,335.185,1.92484,-9999,0.229025,0.767250,-115.633,-0.173826E-01,-9999,-0.332021E-01,0,23.2877,-3.53400,7.99392,19.9060,30.3579,42.5774,63.7886,-0.598975E-01,1.01070,8.64551,1.02073,-9999,-9999,-9999,-9999,-9999,-9999,0.351282E-01,1.53228,0.168570E-02,1.60120,800000000,800000100,800000000,800001100,800001000,800101000,800010111,800010111,81111,81111,80,81,21,34,5,0,24,29,0,0,0.782038,0.645514,0.106948,0.148219,-9999,-9999,0.105319E-02,0.542082E-05,0.744971E-02,-9999,-9999,0.881573E-03,0.423042E-04,16.0000,0.00000,254.305,89.4083,14.5926,96973.0,1.39560,33.0000,0.505889,13.4168,1.97539,0.311872,6032.51,318.970,46.3485,0.950000,3.00000
CH-CHA_202109190700.csv,2021-09-19,12:00,262.4999,1,36000,36000,-0.251535E-01,0,0.449267E-02,4.14157,0,1.57706,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.349981E-01,0,0.154275E-01,0.238821E-02,0,0.155750E-03,-0.163814,-9999,-9999,-9999,0.199873E-02,-0.913657E-05,-9999,-9999,0.661084E-12,0.102244E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.814255E-01,2.04271,2.04271,1.75000,0,0.125934E-01,0.315928,0.315928,1.65000,0,291.361,291.361,96559.5,1.15457,1005.51,0.250868E-01,-9999,-9999,-9999,2085.10,-9999,-9999,-9999,-9999,1.56257,-0.562282,0.446692E-01,1.66126,0.413147E-13,0.811888E-14,1.66126,3.96773,207.667,340.209,1.54080,-9999,0.147601,0.348986,-65.9531,-0.304762E-01,-9999,-0.241696E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.248824E-01,1.01090,4.05958,1.02020,-9999,-9999,-9999,-9999,-9999,-9999,0.237797E-01,1.47176,0.155809E-02,1.53278,800000000,800000100,800000000,800001100,800001100,800001100,800010111,800010111,80111,80111,80,80,13,6,5,1,26,4,0,0,0.265054,0.363223,0.696948E-01,0.543336E-01,-9999,-9999,0.248228E-02,0.528008E-05,0.349683E-02,-9999,-9999,0.596558E-03,0.390875E-04,16.0000,0.00000,254.269,89.1830,14.5958,96977.8,1.39551,32.9432,0.519028,12.6107,2.01689,0.311945,6028.43,318.955,46.3207,0.950000,3.00000
CH-CHA_202109190700.csv,2021-09-19,12:30,262.5207,1,36000,36000,-0.476563E-01,0,0.824686E-02,7.41942,0,1.84788,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.359729E-01,1,0.207128E-01,0.377683E-02,0,0.216925E-03,0.132595E-01,-9999,-9999,-9999,-0.212207E-02,-0.564628E-05,-9999,-9999,0.588508E-12,0.929417E-13,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.797102E-01,1.99973,1.99973,6.80000,0,0.125885E-01,0.315814,0.315814,1.65000,0,291.369,291.369,96559.5,1.15454,1005.51,0.250876E-01,-9999,-9999,-9999,2086.22,-9999,-9999,-9999,-9999,2.40714,-0.220210,0.733831E-01,2.41830,0.258609E-13,0.738309E-14,2.41830,5.79258,192.123,354.773,1.73890,-9999,0.203168,0.535716,-96.0132,-0.209346E-01,-9999,-0.314572E-01,0,21.5684,-3.27309,7.40374,18.4364,28.1166,39.4340,59.0793,-0.471492E-01,1.01076,7.25977,1.02199,-9999,-9999,-9999,-9999,-9999,-9999,-0.220624E-01,1.63051,0.220579E-02,1.71223,800000000,800000100,800000000,800001100,800001100,800001110,800010111,800010111,80111,80111,80,80,25,17,2,8,23,14,0,0,0.516012,0.453470,0.101951,0.377118E-01,-9999,-9999,0.187013E-02,0.542968E-05,0.625357E-02,-9999,-9999,-0.553491E-03,0.553378E-04,16.0000,0.00000,254.075,87.9689,14.3671,96996.3,1.39157,33.0000,0.505861,11.9334,1.97587,0.312044,6028.03,318.954,46.3169,0.950000,3.00000
CH-CHA_202109190700.csv,2021-09-19,13:00,262.5415,1,35987,35987,-0.479908E-01,1,0.592915E-02,10.5488,0,3.57908,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.333316E-01,1,0.127561E-01,0.327055E-02,0,0.201961E-03,-0.235949,-9999,-9999,-9999,-0.862928E-03,0.339908E-05,-9999,-9999,0.149370E-12,0.238027E-13,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.790552E-01,1.98227,1.98227,5.10000,0,0.125978E-01,0.315882,0.315882,1.75000,0,291.217,291.217,96559.5,1.15514,1005.50,0.250745E-01,-9999,-9999,-9999,2066.43,-9999,-9999,-9999,-9999,2.69071,-0.206354,0.591255E-01,2.69926,-0.110808E-13,0.188944E-14,2.69926,6.25598,191.591,355.615,1.25513,-9999,0.203827,0.657514,-68.1890,-0.294769E-01,-9999,-0.445576E-01,0,20.4177,-3.09846,7.00873,17.4527,26.6165,37.3300,55.9272,-0.474712E-01,1.01095,10.3128,1.02289,-9999,-9999,-9999,-9999,-9999,-9999,0.197655E-01,1.68635,0.184214E-02,1.77541,800000000,800000100,800000000,800001100,800001110,800001110,800010111,800010111,80101,80101,80,80,6,15,5,0,34,18,0,0,0.649882,0.547457,0.117688,0.105273,-9999,-9999,0.123243E-02,0.535167E-05,0.887884E-02,-9999,-9999,0.495609E-03,0.461906E-04,16.0000,0.00000,253.449,84.0545,14.0562,97012.9,1.38778,33.0000,0.506016,11.7544,1.95896,0.312170,6027.83,318.955,46.3055,0.950000,3.00000
CH-CHA_202109191300.csv,2021-09-19,13:30,262.5624,1,36000,36000,-0.628597E-01,0,0.948316E-02,10.2583,0,3.63490,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.333410E-01,0,0.111957E-01,0.341661E-02,0,0.190942E-03,-0.548825,-9999,-9999,-9999,-0.983489E-03,0.718518E-05,-9999,-9999,0.781020E-12,0.125777E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.783572E-01,1.96239,1.96239,1.70000,0,0.126188E-01,0.316028,0.316028,1.75000,0,290.865,290.865,96559.5,1.15654,1005.50,0.250441E-01,-9999,-9999,-9999,2021.09,-9999,-9999,-9999,-9999,2.51320,-0.225243,0.620307E-01,2.52403,-0.798573E-13,0.996743E-14,2.52403,6.43187,192.400,354.879,1.40824,-9999,0.233134,0.568822,-104.923,-0.191570E-01,-9999,-0.378380E-01,0,23.2756,-3.53216,7.98976,19.8956,30.3421,42.5552,63.7554,-0.621871E-01,1.01082,10.0344,1.02232,-9999,-9999,-9999,-9999,-9999,-9999,0.201859E-01,1.65169,0.196787E-02,1.73619,800000000,800000100,800000000,800001100,800001000,800001100,800010111,800010111,81011,81011,80,80,16,9,3,0,14,14,0,0,0.600293,0.426387,0.110964,0.124598,-9999,-9999,0.977429E-03,0.491790E-05,0.862876E-02,-9999,-9999,0.505540E-03,0.492837E-04,16.0000,0.00000,253.663,85.3924,13.6555,97041.7,1.37879,33.0000,0.505861,11.2608,1.94027,0.312468,6028.53,318.942,46.2773,0.950000,3.00000
CH-CHA_202109191300.csv,2021-09-19,14:00,262.5832,1,36000,36000,-0.573623E-01,0,0.745462E-02,4.76218,1,2.75322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.113979E-01,0,0.890530E-02,0.410508E-02,0,0.191532E-03,-0.574087,-9999,-9999,-9999,-0.305698E-03,0.847814E-05,-9999,-9999,0.741396E-13,0.119838E-13,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.782098E-01,1.95622,1.95622,6.20000,0,0.126417E-01,0.316199,0.316199,1.70000,0,290.497,290.497,96559.5,1.15801,1005.49,0.250124E-01,-9999,-9999,-9999,1974.65,-9999,-9999,-9999,-9999,2.77776,-0.978151E-01,0.948668E-01,2.78110,-0.538932E-14,0.947958E-15,2.78110,6.30121,189.053,357.983,1.95481,-9999,0.222565,0.574942,-196.649,-0.102213E-01,-9999,-0.183764E-01,0,22.1758,-3.36526,7.61224,18.9555,28.9084,40.5444,60.7430,-0.567373E-01,1.01102,4.65438,1.02316,-9999,-9999,-9999,-9999,-9999,-9999,-0.669538E-02,1.70236,0.228883E-02,1.79353,800000000,800000100,800000000,800001100,800001100,800001100,800010111,800010111,81111,81111,80,80,19,6,4,0,15,4,0,0,0.605127,0.430617,0.114141,0.170699,-9999,-9999,0.789326E-03,0.474423E-05,0.399737E-02,-9999,-9999,-0.167468E-03,0.572491E-04,16.0000,0.00000,253.504,84.3984,13.2277,97039.4,1.37079,33.0000,0.505750,10.8674,1.93493,0.312762,6030.17,318.933,46.2563,0.950000,3.00000
CH-CHA_202109191300.csv,2021-09-19,14:30,262.6040,1,36000,36000,-0.375108E-01,0,0.519749E-02,10.0767,1,5.59332,-9999,-9999,-9999,-17.9122,1,23.0138,-9999,-9999,-9999,-0.543052E-02,1,0.113833E-01,0.333011E-02,0,0.161691E-03,-0.726038,-9999,-9999,-9999,0.413913E-03,0.113631E-04,0.397491E-09,-9999,0.992894E-12,0.159924E-12,31.4941,786.483,786.483,-0.550000,0,-9999,-9999,-9999,-9999,0,0.786693E-01,1.96456,1.96456,3.05000,0,0.126711E-01,0.316428,0.316428,1.75000,0,290.032,290.032,96559.5,1.15986,1005.48,0.249724E-01,-9999,-9999,-9999,1917.36,-9999,-9999,-9999,-9999,2.32056,0.110822,0.633347E-01,2.32406,-0.596973E-14,0.126211E-13,2.32406,4.92609,185.216,2.73417,1.56160,-9999,0.179835,0.511727,-49.0257,-0.409989E-01,-9999,-0.480470E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.371132E-01,1.01071,9.86261,1.02171,-9999,-9999,-15.8997,1.18558,-9999,-9999,-0.336997E-02,1.61144,0.196969E-02,1.69067,800000000,800000100,800000000,800001100,800001000,800011110,800010111,800010111,80011,81011,80,80,3,11,6,0,12,1,0,0,0.428213,0.510778,0.844623E-01,0.231370,5.64041,-9999,0.121799E-02,0.436647E-05,0.845693E-02,-0.158997E-01,-9999,-0.841562E-04,0.491880E-04,16.0000,0.00000,253.066,81.6648,12.8445,97042.5,1.36646,33.0000,0.505944,10.7408,1.94345,0.313029,6030.79,318.920,46.2334,0.950000,3.00000
CH-CHA_202109191300.csv,2021-09-19,15:00,262.6249,1,36000,36000,-0.559118E-01,0,0.784547E-02,5.84717,1,5.42515,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.348143E-01,1,0.164130E-01,0.374037E-02,0,0.224863E-03,-0.297918E-01,-9999,-9999,-9999,0.970854E-03,0.932741E-05,-9999,-9999,-0.253746E-12,-0.404913E-13,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.794581E-01,1.98413,1.98413,1.70000,0,0.126795E-01,0.316616,0.316616,1.70000,0,290.013,290.013,96559.5,1.15994,1005.48,0.249708E-01,-9999,-9999,-9999,1915.04,-9999,-9999,-9999,-9999,2.22578,-0.168164,0.958414E-01,2.23418,-0.483609E-13,-0.319346E-14,2.23418,5.91593,192.200,355.679,2.45862,-9999,0.219550,0.516261,-153.736,-0.130744E-01,-9999,-0.228352E-01,0,24.5966,-3.73263,8.44323,21.0248,32.0642,44.9705,67.3740,-0.553206E-01,1.01069,5.72434,1.02146,-9999,-9999,-9999,-9999,-9999,-9999,0.218533E-01,1.59309,0.223985E-02,1.66992,800000000,800000100,800000000,800001100,800001100,800011100,800010111,800010111,80111,80111,80,80,12,11,5,4,2,15,0,0,0.519592,0.427205,0.857243E-01,0.316036,-9999,-9999,0.185960E-02,0.422932E-05,0.490815E-02,-9999,-9999,0.545694E-03,0.559306E-04,16.0000,0.00000,253.861,86.6302,12.7624,97048.8,1.36439,33.0000,0.505667,10.6218,1.96305,0.313252,6028.17,318.914,46.2210,0.950000,3.00000
CH-CHA_202109191300.csv,2021-09-19,15:30,262.6457,1,36000,36000,-0.480439E-01,0,0.624940E-02,27.2077,1,9.66456,-9999,-9999,-9999,-55.8119,0,34.4030,-9999,-9999,-9999,-0.388396E-01,1,0.181050E-01,0.312964E-02,0,0.188086E-03,0.169631,-9999,-9999,-9999,-0.207978E-03,-0.497992E-05,-0.289634E-10,-9999,-0.728266E-13,-0.116422E-13,31.5221,787.427,787.427,0.250000,0,-9999,-9999,-9999,-9999,0,0.792604E-01,1.97993,1.97993,9.70000,0,0.126707E-01,0.316515,0.316515,1.70000,0,290.121,290.121,96559.5,1.15951,1005.48,0.249801E-01,-9999,-9999,-9999,1928.29,-9999,-9999,-9999,-9999,1.97407,0.377253E-01,0.777904E-01,1.97597,-0.420832E-12,-0.918827E-15,1.97597,5.40255,184.799,1.09481,2.25622,-9999,0.203555,0.587053,-26.3316,-0.763341E-01,-9999,-0.114647,0,23.0541,-3.49855,7.91373,19.7063,30.0534,42.1503,63.1488,-0.475359E-01,1.01069,26.6532,1.02080,-9999,-9999,-49.3596,1.18209,-9999,-9999,-0.252305E-01,1.53939,0.194480E-02,1.60923,800000000,800000100,800000000,800001100,800001100,800001100,800010111,800010111,80111,80111,80,81,9,18,4,0,29,14,0,0,0.474606,0.612859,0.866402E-01,0.438704,7.80259,-9999,0.166725E-02,0.436099E-05,0.228615E-01,-0.493596E-01,-9999,-0.630261E-03,0.485814E-04,16.0000,0.00000,253.172,82.3267,12.7603,97074.2,1.36479,33.0000,0.506250,10.6203,1.95903,0.313154,6028.51,318.911,46.2170,0.950000,3.00000
CH-CHA_202109191300.csv,2021-09-19,16:00,262.6665,1,36000,36000,-0.172524E-01,0,0.359829E-02,2.77681,2,4.48874,-9999,-9999,-9999,24.0337,2,24.5064,-9999,-9999,-9999,0.109272E-01,0,0.555828E-02,0.334774E-02,0,0.219066E-03,0.386528,-9999,-5.28602,-9999,-0.146126E-02,0.166322E-04,-0.250109E-10,-9999,-0.708728E-13,-0.115133E-13,27.5307,688.308,688.308,-1.00000,0,-9999,-9999,-9999,-9999,0,0.780133E-01,1.95045,1.95045,9.95000,0,0.126733E-01,0.316851,0.316851,1.65000,0,290.369,290.369,96559.5,1.15852,1005.48,0.250015E-01,-9999,-9999,-9999,1958.79,-9999,-9999,-9999,-9999,0.835107,0.693971,0.204376E-01,1.08601,-0.766416E-13,-0.908471E-15,1.08601,5.33712,145.768,39.7265,1.07831,-9999,0.122032,0.214113,-55.5900,-0.361576E-01,-9999,-0.195342E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.170413E-01,1.01239,2.72226,1.02004,-9999,-9999,20.2343,1.17660,-9999,-9999,0.814680E-02,1.34129,0.241797E-02,1.38452,800000000,800000100,800000000,800001100,800001100,810111110,800110111,810110111,81011,81011,80,81,7,9,1,1,30,3,0,0,0.192436,0.193554,0.422362E-01,0.685493,5.46859,-9999,0.235349E-03,0.500584E-05,0.233697E-02,0.202343E-01,-9999,0.203682E-03,0.604527E-04,16.0000,0.00000,253.548,84.6776,12.8840,97087.5,1.36678,33.0000,0.506500,10.7995,1.92933,0.313429,6028.83,318.917,46.2246,0.950000,3.00000
CH-CHA_202109191300.csv,2021-09-19,16:30,262.6873,1,36000,36000,-0.194184E-01,0,0.802849E-03,4.92193,1,2.46086,-9999,-9999,-9999,13.1971,1,23.2012,-9999,-9999,-9999,0.347437E-01,1,0.154503E-01,0.375569E-02,0,0.397443E-03,1.08413,-9999,-3.93188,-9999,0.900808E-03,0.278507E-04,-0.248566E-09,-9999,-0.796454E-12,-0.128415E-12,24.5159,614.404,614.404,5.75000,0,-9999,-9999,-9999,-9999,0,0.785537E-01,1.96867,1.96867,10.0000,0,0.126654E-01,0.317414,0.317414,1.75000,0,291.066,291.066,96559.5,1.15574,1005.50,0.250614E-01,-9999,-9999,-9999,2046.83,-9999,-9999,-9999,-9999,0.114078,0.488516,0.305042E-02,0.501669,-0.720163E-14,-0.101390E-13,0.501669,2.63038,110.619,76.8559,0.348392,-9999,0.129621,0.174895,-37.5857,-0.534778E-01,-9999,-0.326750E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.190580E-01,1.01891,4.80832,1.02363,-9999,-9999,10.8766,1.18055,-9999,-9999,0.288260E-01,1.20529,0.306413E-02,1.22569,800000000,800000100,800000000,800001100,800001100,801101110,810110111,811110111,80011,81011,80,81,24,9,3,15,44,7,0,0,0.146423,0.178174,0.251932E-01,0.117437,4.92961,-9999,0.131635E-02,0.620394E-05,0.413761E-02,0.108766E-01,-9999,0.722421E-03,0.767916E-04,16.0000,0.00000,252.282,76.7597,13.1037,97099.4,1.36890,33.0000,0.506389,11.0085,1.94686,0.313919,6034.78,318.922,46.2374,0.950000,3.00000
