file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,h2o_strg,ch4_strg,n2o_strg,h2o_v-adv,ch4_v-adv,n2o_v-adv,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_lgr_mean,status_code_lgr_mean,ch4_mean,n2o_mean,int_p_mean,cell_t_mean,t_unknown_mean,mirror_ringdowntime_lgr_mean,fit_flag_lgr_mean
CH-CHA_202109251300.csv,2021-09-25,17:30,268.7290,1,36000,36000,-0.552961E-02,0,0.306220E-03,-12.7890,1,2.69666,17.3590,1,4.31137,0.398348,1,0.989356E-01,-0.421100E-01,1,0.131511E-01,0.395534E-02,0,0.338033E-03,-0.253605,-2.26138,-0.518934E-01,0.771541E-02,0.210571E-04,-0.103027E-10,-0.119089E-11,-0.168037E-12,734.840,19.5888,19.9802,3.25000,0,0.849403E-01,2.26428,2.30952,1.60000,0,0.119853E-01,0.319495,0.325878,1.80000,0,309.600,307.685,96559.5,1.08531,1016.65,0.266573E-01,0.258130E-01,0.132418E-01,1880.22,5461.10,0.122009E-01,34.4293,3580.88,289.688,0.583132,0.204453,0.194578E-01,0.618241,-0.217911E-12,-0.140203E-13,0.618241,1.91167,170.925,19.3212,1.80356,-9999,0.713789E-01,0.897747E-01,2.42439,0.829076,-0.736736,0.162383,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.533633E-02,1.03622,-11.4284,1.07335,8.40287,2.06585,0.192826,2.06585,-0.199052E-01,2.11553,0.173836E-02,2.27533,800009000,800009000,800009000,800009000,800009010,800109010,810119011,811119111,80101,80101,80,81,9,0,6,8,10,0,0,0.724575E-01,0.988694E-01,0.822250E-02,0.185239,0.301074,0.561109E-02,0.686342E-05,-0.103576E-01,0.514020E-02,-0.541155E-03,0.472602E-04,33.0000,0.507000,2.26417,0.319487,6033.71,318.897,46.9612,0.950000,3.00000
CH-CHA_202109251300.csv,2021-09-25,18:00,268.7498,1,36000,36000,0.254494E-02,2,0.106704E-02,-0.805407,1,0.224753,-2.29802,1,1.47709,-0.526801E-01,1,0.338609E-01,-0.272588E-01,1,0.135194E-01,0.365113E-03,1,0.122505E-03,-1.55181,0.727145,0.166691E-01,0.173311E-02,0.362419E-04,0.152533E-11,0.175995E-12,0.244917E-13,750.720,19.9463,20.3522,5.00000,0,0.866196E-01,2.30144,2.34828,1.70000,0,0.120541E-01,0.320272,0.326790,1.45000,0,308.581,306.638,96559.5,1.08887,1016.82,0.265696E-01,-0.341367E-02,0.135280E-01,1914.31,5151.70,0.124238E-01,37.1589,3237.39,289.971,0.382958,0.618405,0.464994E-01,0.728865,0.517771E-13,0.203182E-14,0.728865,1.59091,134.644,58.2314,3.65779,-9999,0.483448E-01,0.133996,11.9612,0.168043,0.350478,0.150469E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.250207E-02,1.01713,-0.883151,1.03423,-1.49466,1.53749,-0.342638E-01,1.53749,-0.174414E-01,1.56288,0.222036E-03,1.64439,800009000,800009000,800009000,800009000,800009011,800009011,811109011,811119111,80000,80000,80,81,1,0,1,6,0,0,0,0.141018,0.123922,0.305257E-02,0.545082E-01,0.146505,0.248475E-01,0.920969E-05,-0.797656E-03,-0.910374E-03,-0.472782E-03,0.601871E-05,33.0000,0.506722,2.30135,0.320265,6033.91,318.917,46.8789,0.950000,3.00000
CH-CHA_202109251300.csv,2021-09-25,18:30,268.7707,1,36000,36000,-0.208014E-02,2,0.129972E-02,-6.53513,0,1.99226,18.1381,0,1.97887,0.415604,0,0.453424E-01,0.338435E-02,1,0.134097E-02,0.374909E-02,0,0.496715E-03,-0.715031,-0.369544,-0.846747E-02,-0.243927E-03,0.494340E-04,0.215432E-12,0.250280E-13,0.350239E-14,745.109,19.7650,20.1635,5.00000,0,0.865639E-01,2.29622,2.34252,2.25000,0,0.121137E-01,0.321330,0.327810,1.70000,0,308.079,306.157,96559.5,1.09066,1016.70,0.265263E-01,0.269311E-01,0.134269E-01,1897.02,5014.66,0.123108E-01,37.8296,3117.64,289.828,0.789988E-01,0.747125,0.349433E-01,0.752102,0.234556E-13,0.289128E-15,0.752102,1.73222,99.8950,83.9641,2.66297,-9999,0.436718E-01,0.152403,1.08661,1.84980,-0.360298,0.134949,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.195970E-02,1.06146,-5.48189,1.12322,5.62075,3.22699,0.128790,3.22699,0.101273E-02,3.34183,0.101107E-02,3.70804,800009000,800009000,800009000,800009000,800009000,800009001,810109011,811119111,80110,80110,80,81,9,4,3,2,0,0,0,0.119527,0.179056,0.622261E-02,0.233220,0.950451E-01,0.496713E-03,0.167135E-04,-0.494366E-02,0.341632E-02,0.274022E-04,0.273574E-04,33.0000,0.507028,2.29619,0.321328,6033.62,318.925,46.8112,0.950000,3.00000
CH-CHA_202109251300.csv,2021-09-25,19:00,268.7915,0,35986,35986,-0.680060E-02,1,0.239300E-02,-3.09438,1,0.935217,-2.74015,2,1.25818,-0.627624E-01,2,0.288183E-01,0.394624E-01,1,0.107924E-01,0.172131E-02,1,0.257370E-03,-0.566770,-0.324379,-0.742982E-02,0.336155E-02,-0.133215E-04,0.431249E-11,0.520879E-12,0.706160E-13,740.079,19.6061,19.9982,0.500000E-01,0,0.893896E-01,2.36810,2.41546,1.70000,0,0.121186E-01,0.321046,0.327466,1.95000,0,307.680,305.775,96559.5,1.09208,1016.60,0.264919E-01,-0.406700E-02,0.133362E-01,1881.87,4908.43,0.122117E-01,38.3396,3026.55,289.702,0.100300,0.456585,0.134363E-01,0.467665,0.691872E-13,0.582707E-14,0.467665,1.77958,110.987,77.6103,1.64637,-9999,0.789125E-01,0.215060,13.5385,0.148466,1.12927,0.353200E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.668546E-02,1.01722,-3.14998,1.03231,-2.01760,1.35812,-0.462127E-01,1.35812,0.287826E-01,1.37105,0.121827E-02,1.41291,800009000,800009000,800009000,800009000,800009010,800009010,801119011,801119111,80011,80011,80,81,0,4,2,4,1,0,0,0.269574,0.153605,0.694221E-02,0.781815E-01,0.507271E-01,0.495879E-02,0.859025E-05,-0.283728E-02,-0.122426E-02,0.777662E-03,0.329159E-04,33.0000,0.506725,2.36805,0.321042,6033.74,318.927,46.7546,0.950000,3.00000
CH-CHA_202109251900.csv,2021-09-25,19:30,268.8123,0,36000,36000,-0.258014E-01,1,0.387215E-02,6.08884,1,1.43785,0.831539,1,0.525550,0.190379E-01,1,0.120324E-01,-0.163889E-01,1,0.819138E-02,0.199972E-02,1,0.891942E-03,-0.662736,-0.628708E-01,-0.143941E-02,0.239206E-02,0.155770E-03,-0.262105E-10,-0.323917E-11,-0.434318E-12,740.003,19.5754,19.9662,0.250000,0,0.914516E-01,2.41918,2.46748,0.500000E-01,0,0.122621E-01,0.324372,0.330848,1.55000,0,307.229,305.330,96559.5,1.09369,1016.57,0.264531E-01,0.123366E-02,0.133349E-01,1878.94,4786.81,0.121926E-01,39.2525,2907.87,289.677,0.115848,0.162017,0.187064E-01,0.200050,0.156953E-12,-0.354195E-13,0.200050,1.26621,94.7481,54.4339,5.36548,-9999,0.153594,0.262530,-50.7325,-0.396196E-01,7.32238,-0.356557E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.248995E-01,1.03622,5.96709,1.03505,0.720330,1.15439,0.164918E-01,1.15439,-0.141745E-01,1.15623,0.172043E-02,1.16234,800009000,800109000,800009000,800009000,800009010,800009011,811119011,811119011,80100,80100,80,81,0,0,1,0,4,0,0,0.261000,0.260382,0.367915E-02,0.482089E-01,0.165217E-01,0.197476E-02,0.388965E-04,0.536700E-02,0.436259E-03,-0.382401E-03,0.464139E-04,33.0000,0.506556,2.41917,0.324373,6033.93,318.928,46.7031,0.950000,3.00000
CH-CHA_202109251900.csv,2021-09-25,20:00,268.8331,0,36000,36000,-0.874091E-02,0,0.989317E-03,-6.97443,0,0.600344,-4.05457,0,2.93862,-0.928364E-01,0,0.672846E-01,-0.373974E-01,0,0.124056E-01,0.245531E-02,0,0.306781E-03,0.128014,-1.60372,-0.367198E-01,0.705930E-02,-0.366922E-04,-0.135922E-11,-0.185888E-12,-0.234059E-13,710.339,18.7913,19.1512,4.30000,0,0.971466E-01,2.56992,2.61913,1.70000,0,0.122321E-01,0.323588,0.329785,1.80000,0,307.239,305.416,96559.5,1.09370,1016.14,0.264540E-01,-0.601580E-02,0.128003E-01,1804.13,4810.36,0.117037E-01,37.5052,3006.23,289.040,0.922734,0.906037,0.568737E-01,1.29444,0.155333E-12,-0.191348E-14,1.29444,2.67772,144.545,44.4769,2.51821,-9999,0.893983E-01,0.117735,8.73210,0.230185,1.72014,0.701985E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.858168E-02,1.01855,-6.88906,1.03857,-2.01745,2.00975,-0.461929E-01,2.00975,-0.180890E-01,2.06741,0.109061E-02,2.25132,800009000,800009000,800009000,800009000,800009000,800009010,800109011,811119111,80000,80000,80,81,10,3,4,0,0,0,0,0.975623E-01,0.125773,0.121342E-01,0.436987E-01,0.233036,0.855294E-02,0.149462E-04,-0.619881E-02,-0.122199E-02,-0.487638E-03,0.294003E-04,33.0000,0.506889,2.56979,0.323590,6033.77,318.926,46.6653,0.950000,3.00000
CH-CHA_202109251900.csv,2021-09-25,20:30,268.8540,0,36000,36000,-0.449725E-01,1,0.815857E-02,-18.8347,1,2.98947,13.0672,1,2.55779,0.299221,1,0.585701E-01,0.582750E-01,1,0.149086E-01,0.581106E-02,1,0.661743E-03,0.135507,-1.74909,-0.400521E-01,-0.786726E-02,-0.136495E-03,-0.755631E-11,-0.101191E-11,-0.135097E-12,677.990,17.9360,18.2636,4.30000,0,0.907936E-01,2.40192,2.44579,1.95000,0,0.121216E-01,0.320673,0.326530,1.95000,0,307.248,305.507,96559.5,1.09372,1015.67,0.264547E-01,0.193895E-01,0.122174E-01,1722.49,4835.41,0.111705E-01,35.6225,3112.91,288.318,0.182425,0.891703,0.372860E-01,0.910935,-0.905425E-13,-0.111452E-13,0.910935,3.58795,108.376,78.4380,2.34586,-9999,0.202778,0.508157,37.7294,0.532742E-01,-1.44138,0.836139E-01,0,33.1880,-5.03641,11.3924,28.3686,43.2640,60.6783,90.9072,-0.444360E-01,1.01207,-17.9043,1.02352,9.12968,1.43128,0.209058,1.43128,0.401096E-01,1.45289,0.381801E-02,1.52201,800009000,800009000,800009000,800009000,800009010,800109010,800109011,810119111,80101,80101,80,81,8,4,8,2,0,0,0,0.766117,0.215617,0.345789E-01,0.133125,0.423320E-01,0.248487E-02,0.829559E-05,-0.161175E-01,0.553058E-02,0.108036E-02,0.102839E-03,33.0000,0.506528,2.40187,0.320671,6033.94,318.926,46.6636,0.950000,3.00000
CH-CHA_202109251900.csv,2021-09-25,21:00,268.8748,0,36000,36000,-0.111714E-01,1,0.137526E-02,-7.93495,0,0.809129,-1.45530,0,0.426527,-0.332938E-01,0,0.975792E-02,0.119866E-01,1,0.299885E-01,0.155060E-02,0,0.164864E-03,-1.40917,0.315957,0.722834E-02,0.129458E-01,0.887609E-04,-0.229563E-11,-0.339779E-12,-0.409335E-13,685.894,18.0899,18.4232,4.80000,0,0.101520,2.67752,2.72685,5.00000,0,0.122302E-01,0.322563,0.328506,1.60000,0,306.313,304.563,96559.5,1.09705,1015.73,0.263742E-01,-0.215744E-02,0.123598E-01,1737.18,4583.75,0.112664E-01,37.8988,2846.56,288.450,1.06436,0.597457,0.507994E-01,1.22163,0.164544E-12,-0.334691E-14,1.22163,2.62004,161.903,29.3069,2.38323,-9999,0.100912,0.296220,11.0371,0.182113,5.45245,0.705668E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.109889E-01,1.01661,-7.76701,1.03443,-0.787532,1.84792,-0.180168E-01,1.84792,0.632386E-02,1.89546,0.757424E-03,2.04720,800009000,800009000,800009000,800009000,800009000,800109010,800109011,810109011,80000,80000,80,81,5,0,1,12,3,0,0,0.194022,0.383256,0.151622E-01,0.618820E-01,0.206493E-01,0.389666E-01,0.556709E-05,-0.697028E-02,-0.475181E-03,0.169843E-03,0.203425E-04,33.0000,0.505889,2.67729,0.322566,6033.55,318.921,46.6419,0.950000,3.00000
CH-CHA_202109251900.csv,2021-09-25,21:30,268.8956,0,36000,36000,-0.332137E-01,1,0.375815E-02,-14.5697,1,2.19894,1.58687,2,0.703432,0.363102E-01,2,0.160957E-01,0.211181,1,0.481496E-01,0.284531E-02,1,0.311139E-03,0.273417,-0.747662,-0.171078E-01,-0.492351E-02,-0.996571E-04,0.530795E-11,0.770386E-12,0.959565E-13,671.751,17.7256,18.0454,4.90000,0,0.974967E-01,2.57265,2.61908,1.85000,0,0.121438E-01,0.320440,0.326223,1.85000,0,306.462,304.746,96559.5,1.09654,1015.53,0.263871E-01,0.235290E-02,0.121050E-01,1702.39,4631.80,0.110392E-01,36.7544,2929.40,288.135,0.418081,0.411451,0.296713E-01,0.587337,0.173489E-12,0.790166E-14,0.587337,2.73722,142.102,44.5420,2.89572,-9999,0.174039,0.573259,30.8347,0.651864E-01,-9.18144,0.751775E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.327645E-01,1.01371,-14.2158,1.02499,1.20283,1.31928,0.275228E-01,1.31928,0.158505,1.33233,0.207031E-02,1.37434,800009000,800009000,800009000,800009000,800009000,800109010,801109011,811119011,80111,80111,80,81,7,0,2,0,3,0,0,0.309556,0.816392,0.205706E-01,0.124819,0.148023E-01,0.467173E-01,0.527692E-05,-0.127660E-01,0.726246E-03,0.425756E-02,0.556099E-04,33.0000,0.506528,2.57261,0.320440,6032.76,318.917,46.6189,0.950000,3.00000
CH-CHA_202109251900.csv,2021-09-25,22:00,268.9165,0,36000,36000,-0.146476E-01,0,0.174049E-02,-7.95093,0,1.57497,1.47738,0,0.503199,0.337965E-01,0,0.115112E-01,-0.725531E-01,1,0.196523E-01,0.187734E-02,0,0.193072E-03,-0.379481,0.449100,0.102736E-01,-0.359643E-02,0.287987E-04,-0.112229E-11,-0.156115E-12,-0.200797E-13,680.558,17.9442,18.2721,3.10000,0,0.946685E-01,2.49611,2.54172,3.95000,0,0.121764E-01,0.321053,0.326920,1.80000,0,306.227,304.492,96559.5,1.09737,1015.64,0.263669E-01,0.219002E-02,0.122637E-01,1723.27,4565.36,0.111755E-01,37.7466,2842.09,288.325,1.00241,0.730196,0.495294E-01,1.24115,0.194630E-12,-0.164907E-14,1.24115,3.39966,148.318,36.0712,2.28705,-9999,0.115534,0.397808,16.5299,0.121598,-5.38178,0.617472E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.144413E-01,1.01429,-7.71076,1.02955,0.855285,1.72735,0.195655E-01,1.72735,-0.410388E-01,1.76792,0.989428E-03,1.89740,800009000,800009000,800009000,800009000,800009000,800009010,800109011,800119011,80101,80101,80,81,0,6,6,3,0,0,0,0.158900,0.619520,0.171965E-01,0.100139,0.136318E-01,0.114966E-01,0.508839E-05,-0.691838E-02,0.515882E-03,-0.110173E-02,0.265622E-04,33.0000,0.505972,2.49619,0.321054,6032.34,318.919,46.6115,0.950000,3.00000
CH-CHA_202109251900.csv,2021-09-25,22:30,268.9373,0,36000,36000,-0.213832E-01,0,0.334467E-02,-3.66126,2,4.58283,1.56161,2,3.04607,0.356967E-01,2,0.696300E-01,0.837702E-01,1,0.165460E-01,0.424207E-02,0,0.345083E-03,-1.14173,-0.190679,-0.435872E-02,-0.952837E-02,-0.112250E-03,-0.698540E-11,-0.897583E-12,-0.124696E-12,678.770,17.8517,18.1761,4.90000,0,0.872181E-01,2.29384,2.33553,1.95000,0,0.121167E-01,0.318670,0.324463,1.80000,0,305.451,303.729,96559.5,1.10016,1015.57,0.263000E-01,0.231315E-02,0.122314E-01,1714.43,4371.14,0.111179E-01,39.2217,2656.71,288.245,0.428847,1.20581,0.483092E-01,1.28071,-0.296613E-12,-0.102913E-13,1.28071,3.88585,112.795,70.4220,2.16175,-9999,0.139414,0.408620,63.0725,0.318681E-01,-2.34455,0.235048E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.211522E-01,1.01092,-3.53604,1.02215,1.01149,1.54387,0.231215E-01,1.54387,0.532252E-01,1.57388,0.254076E-02,1.66961,800009000,800009000,800009000,800009000,800009000,800109000,800009011,800119111,80011,80011,80,81,4,15,7,3,1,0,0,0.267000,0.504873,0.453665E-01,0.931958,0.514316E-01,0.275545E-02,0.497485E-05,-0.316484E-02,0.608097E-03,0.142513E-02,0.680298E-04,33.0000,0.506722,2.29395,0.318673,6032.36,318.922,46.6125,0.950000,3.00000
CH-CHA_202109251900.csv,2021-09-25,23:00,268.9581,0,36000,36000,-0.143310E-01,0,0.326484E-02,-52.1211,1,14.4139,16.2765,1,2.30725,0.370498,1,0.525194E-01,0.927127E-01,1,0.109356E-01,0.588633E-02,0,0.290349E-03,-6.57089,0.624749,0.142210E-01,-0.386905E-02,-0.253574E-04,0.380235E-12,0.463604E-13,0.666516E-14,700.001,18.1493,18.4848,4.90000,0,0.853482E-01,2.21287,2.25377,2.00000,0,0.122704E-01,0.318140,0.324020,1.75000,0,301.124,299.398,96559.5,1.11595,1015.61,0.259275E-01,0.240083E-01,0.126140E-01,1742.85,3399.21,0.113034E-01,51.2723,1656.36,288.501,0.159554,0.918768,0.204921E-01,0.932744,0.973840E-13,0.543192E-15,0.932744,2.84612,108.664,80.1482,1.25887,-9999,0.113322,0.236263,2.37932,0.844780,-3.20223,0.405811,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.138117E-01,1.03760,-48.2950,1.07649,6.26833,2.59662,0.142684,2.59662,0.345506E-01,2.68339,0.198847E-02,2.96023,800009000,800009000,800009000,800009000,800009000,800109000,800009011,801119011,80111,80111,80,81,6,10,4,9,0,0,0,0.195604,0.253599,0.233230E-01,2.87892,0.408220E-01,0.189507E-02,0.496417E-05,-0.426117E-01,0.369945E-02,0.912277E-03,0.525037E-04,33.0000,0.506889,2.21287,0.318138,6031.94,318.918,46.5791,0.950000,3.00000
CH-CHA_202109251900.csv,2021-09-25,23:30,268.9790,0,36000,36000,-0.222447E-01,1,0.358751E-02,-4.28797,2,1.52376,1.51376,1,0.408881,0.343568E-01,1,0.928009E-02,0.327258E-01,1,0.724673E-02,0.326171E-02,1,0.583481E-03,-4.61626,0.659122,0.149596E-01,-0.361825E-03,0.707364E-04,-0.905658E-11,-0.108201E-11,-0.156807E-12,719.120,18.4592,18.8064,1.05000,0,0.859149E-01,2.20537,2.24684,5.00000,0,0.124509E-01,0.319605,0.325616,1.75000,0,298.125,296.387,96559.5,1.12716,1015.71,0.256692E-01,0.222632E-02,0.129585E-01,1772.44,2839.73,0.114966E-01,62.4159,1067.29,288.763,0.379896E-01,0.233544,0.219415E-01,0.237629,-0.550717E-13,-0.125940E-13,0.237629,1.50210,99.0625,80.7609,5.29797,-9999,0.140482,0.189283,55.0962,0.364816E-01,-2.83266,0.266609E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.218276E-01,1.01911,-4.12341,1.02586,1.27656,1.18582,0.289731E-01,1.18582,0.275243E-01,1.18898,0.271933E-02,1.19945,800009000,800009000,800009000,800009000,800009000,800009000,801119011,811119011,80011,80011,80,81,0,0,2,17,4,0,0,0.179802,0.193154,0.561010E-02,0.476002E-01,0.117442E-01,0.868842E-03,0.104608E-04,-0.360165E-02,0.743717E-03,0.719739E-03,0.711084E-04,33.0000,0.506583,2.20529,0.319603,6032.67,318.916,46.5555,0.950000,3.00000
CH-CHA_202109251900.csv,2021-09-26,00:00,269.0000,0,36000,36000,-0.320255E-02,1,0.163290E-02,-0.498275,1,1.70710,0.317745,0,0.204083,0.720798E-02,0,0.462958E-02,0.369668E-02,2,0.129809E-01,0.167793E-02,0,0.338078E-03,-0.803433,-0.588001E-01,-0.133387E-02,0.270671E-02,0.110531E-03,-0.251663E-11,-0.308762E-12,-0.439506E-13,719.321,18.4317,18.7778,2.75000,0,0.882524E-01,2.26135,2.30381,4.90000,0,0.125623E-01,0.321891,0.327936,1.80000,0,297.596,295.864,96559.5,1.12916,1015.69,0.256237E-01,0.467077E-03,0.129622E-01,1769.81,2751.22,0.114794E-01,64.3280,981.415,288.740,0.159639,0.329878,0.205989E-01,0.367054,0.203128E-12,-0.349862E-14,0.367054,2.14432,106.299,64.1761,3.21710,-9999,0.532562E-01,0.186143,25.8312,0.778130E-01,-1.56816,0.815799E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.315155E-02,1.01618,-0.471929,1.02697,0.254235,1.24981,0.576726E-02,1.24981,0.294099E-02,1.25695,0.131064E-02,1.28023,800009000,800009000,800009000,800009000,800009000,810009010,811119011,811119011,80111,80111,80,81,0,0,1,17,4,0,0,0.134312,0.233065,0.490911E-02,0.119348,0.134343E-01,0.592664E-02,0.103711E-04,-0.411492E-03,0.147779E-03,0.767661E-04,0.342105E-04,33.0000,0.506250,2.26118,0.321886,6032.59,318.915,46.5515,0.950000,3.00000
CH-CHA_202109251900.csv,2021-09-26,00:30,269.0208,0,36000,36000,-0.131987,1,0.116683E-01,-10.5153,2,3.08096,0.410653,1,0.998118,0.931108E-02,1,0.226312E-01,-0.389137,1,0.658690E-01,-0.311149E-02,2,0.101996E-02,-0.766450,0.349607E-01,0.792694E-03,0.426051E-02,-0.991612E-04,0.432022E-10,0.550173E-11,0.749022E-12,721.171,18.4480,18.7948,4.45000,0,0.918398E-01,2.34932,2.39348,3.75000,0,0.125033E-01,0.319844,0.325855,4.70000,0,297.096,295.365,96559.5,1.13106,1015.68,0.255807E-01,0.603358E-03,0.129955E-01,1771.37,2669.17,0.114897E-01,66.3639,897.805,288.754,0.241404,0.742971E-01,0.408661E-01,0.255863,0.743799E-13,0.599057E-13,0.255863,2.38170,158.222,17.1069,9.19057,-9999,0.341604,0.619689,323.035,0.622224E-02,-25.6062,0.267949E-01,0,63.5919,-9.65031,21.8290,54.3574,82.8984,116.266,174.188,-0.129588,1.01851,-10.3133,1.02338,0.351490,1.16832,0.796964E-02,1.16832,-0.332199,1.17140,-0.263335E-02,1.18157,800009000,800009000,800009000,800009000,800009000,810119010,810119011,810119011,80001,80001,80,81,0,0,4,10,2,0,0,0.374703,0.845366,0.193094E-01,0.512634E-01,0.121874E-01,0.147422E-01,0.814950E-05,-0.897750E-02,0.203869E-03,-0.865667E-02,-0.686217E-04,33.0000,0.506444,2.34907,0.319845,6033.15,318.916,46.5466,0.950000,3.00000
CH-CHA_202109251900.csv,2021-09-26,01:00,269.0416,0,35989,35989,-0.626670E-01,1,0.631639E-02,4.64275,1,1.97533,-5.91615,2,2.62869,-0.134182,2,0.596205E-01,0.188158E-01,2,0.240331E-01,0.274628E-02,1,0.114642E-02,0.478434,-0.523359,-0.118701E-01,0.991590E-02,0.205643E-03,0.108306E-10,0.151979E-11,0.192836E-12,710.886,18.2027,18.5402,4.70000,0,0.997540E-01,2.55427,2.60162,0.500000E-01,0,0.126571E-01,0.324094,0.330103,1.25000,0,297.386,295.677,96559.5,1.12997,1015.55,0.256056E-01,-0.869502E-02,0.128102E-01,1747.95,2720.23,0.113367E-01,64.2573,972.285,288.546,-0.675436E-01,-0.478482E-01,0.224363E-01,0.857612E-01,0.731868E-13,0.152354E-13,0.857612E-01,1.60829,347.280,215.314,15.1658,-9999,0.235497,0.210658,-239.698,-0.838556E-02,-0.784759,-0.171799E-01,0,52.0789,-7.90317,17.8770,44.5163,67.8901,95.2168,142.652,-0.586768E-01,1.06800,4.09922,1.05666,-5.05592,1.17014,-0.114672,1.17014,0.160738E-01,1.17059,0.234303E-02,1.17211,800009000,800009000,800009000,800009000,800009010,801109011,811119011,811119011,80101,80101,80,81,6,0,1,5,1,0,0,0.135579,0.270618,0.151196E-01,0.230097E-01,0.262227E-01,0.457854E-02,0.126979E-04,0.357216E-02,-0.293624E-02,0.419167E-03,0.611010E-04,33.0000,0.506321,2.55426,0.324087,6033.58,318.914,46.5305,0.950000,3.00000
CH-CHA_202109260100.csv,2021-09-26,01:30,269.0624,0,36000,36000,-0.993938E-02,1,0.150866E-02,-0.943621,1,0.262544,10.9889,1,1.76811,0.249256,1,0.401052E-01,0.371899E-01,1,0.620381E-02,0.130549E-02,1,0.533724E-03,0.128552,-1.50955,-0.342403E-01,-0.626922E-02,0.568923E-05,0.102840E-10,0.142530E-11,0.190581E-12,683.206,17.4950,17.8065,4.90000,0,0.946878E-01,2.42469,2.46786,5.00000,0,0.126610E-01,0.324212,0.329985,1.90000,0,297.404,295.760,96559.5,1.12995,1015.16,0.256072E-01,0.161518E-01,0.123114E-01,1680.37,2734.22,0.108955E-01,61.4570,1053.85,287.933,0.207781,0.317476,0.202408E-01,0.379966,0.203491E-12,0.150526E-13,0.379966,1.23422,128.184,56.7962,3.05360,-9999,0.937886E-01,0.139272,74.4873,0.269845E-01,-0.858705E-01,0.877108E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.979341E-02,1.01490,-0.348269,1.02190,9.16911,1.19847,0.207979,1.19847,0.308853E-01,1.20413,0.106784E-02,1.22255,800009000,800109000,800009000,800009000,800009001,800019001,811119011,811119011,80111,80111,80,81,0,0,0,2,0,0,0,0.171229,0.105633,0.168250E-02,0.260142E-01,0.101431,0.241419E-02,0.298460E-04,-0.303613E-03,0.532574E-02,0.804893E-03,0.278286E-04,33.0000,0.506889,2.42479,0.324207,6033.70,318.909,46.5130,0.950000,3.00000
