file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,h2o_strg,ch4_strg,n2o_strg,h2o_v-adv,ch4_v-adv,n2o_v-adv,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_lgr_mean,status_code_lgr_mean,ch4_mean,n2o_mean,int_p_mean,cell_t_mean,t_unknown_mean,mirror_ringdowntime_lgr_mean,fit_flag_lgr_mean
CH-CHA_202201081900.csv,2022-01-08,19:30,8.8123,0,36000,36000,-0.863819E-02,1,0.218053E-02,-14.7906,1,2.26244,-9.76460,0,1.09176,-0.217501,0,0.243183E-01,0.715815E-01,1,0.666633E-02,-0.156218E-02,1,0.110533E-03,0.648565,-0.373313,-0.831535E-02,-0.604797E-02,-0.107337E-04,0.318217E-11,0.127021E-11,0.185558E-12,228.154,5.44797,5.47781,0.600000,0,0.910711E-01,2.17464,2.18655,1.90000,0,0.133041E-01,0.317681,0.319422,4.70000,0,277.327,276.848,96559.5,1.21260,1008.14,0.238785E-01,-0.140941E-01,0.411133E-02,525.285,793.993,0.339051E-02,66.1573,268.708,271.087,0.516662,1.49927,0.463856E-01,1.58647,0.147209E-12,0.139475E-13,1.58647,3.42171,113.367,70.9856,1.67546,-9999,0.844019E-01,0.260163,3.45501,0.581764,1.51472,0.143349,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.837295E-02,1.03168,-14.0896,1.06508,-3.11763,3.13206,-0.694435E-01,3.13206,0.219631E-01,3.25918,-0.426568E-03,3.66221,800009000,800009000,800009000,800009000,800009000,800109000,800109011,800109111,80010,80010,80,81,16,5,7,1,1,0,0,0.275966,0.217007,0.273530E-01,0.140334,0.240920E-01,0.918159E-03,0.718575E-05,-0.115255E-01,-0.165821E-02,0.527313E-03,-0.102415E-04,33.0000,0.509944,2.17463,0.317682,5966.05,318.871,46.6442,0.950000,3.00000
CH-CHA_202201081900.csv,2022-01-08,20:00,8.8331,0,36000,36000,-0.234507E-01,1,0.444984E-02,-10.1192,1,2.11430,8.41233,1,1.63685,0.187352,1,0.364545E-01,-0.857091E-02,1,0.266907E-02,0.978378E-03,1,0.155661E-03,-0.260407,0.193040,0.429922E-02,-0.704838E-03,0.185102E-05,-0.252337E-11,-0.985966E-12,-0.144956E-12,231.749,5.53079,5.56155,9.55000,0,0.905521E-01,2.16106,2.17308,0.500000E-01,0,0.133129E-01,0.317717,0.319484,2.80000,0,277.175,276.689,96559.5,1.21326,1008.19,0.238654E-01,0.121404E-01,0.417612E-02,533.256,785.138,0.344206E-02,67.9188,251.882,271.291,0.576926E-01,0.710891,0.388513E-01,0.714285,0.420898E-13,-0.108884E-13,0.714285,2.62619,106.337,85.3603,3.11796,-9999,0.139028,0.289245,22.5705,0.890543E-01,-1.20290,0.595045E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.231328E-01,1.01375,-9.53160,1.02638,6.01893,1.39765,0.134048,1.39765,-0.605367E-02,1.41582,0.663694E-03,1.47414,800009000,800009000,800009000,800009000,800009000,800109000,811119011,811119011,80010,80010,80,81,0,11,3,3,1,0,0,0.364950,0.200771,0.127691E-01,0.122040,0.286559E-01,0.568711E-03,0.707615E-05,-0.779238E-02,0.319911E-02,-0.145276E-03,0.159273E-04,33.0000,0.509750,2.16106,0.317717,5965.61,318.870,46.6405,0.950000,3.00000
CH-CHA_202201081900.csv,2022-01-08,20:30,8.8540,0,36000,36000,-0.405866E-01,1,0.615220E-02,1.89217,2,1.93561,-5.75053,1,1.24874,-0.128013,1,0.277983E-01,0.136649E-01,1,0.313429E-02,-0.902051E-03,1,0.150617E-03,-0.780485,0.382568,0.851634E-02,0.279059E-03,0.115942E-04,0.137353E-12,0.522541E-13,0.766869E-14,239.010,5.69457,5.72718,0.200000,0,0.909286E-01,2.16643,2.17884,5.00000,0,0.133445E-01,0.317940,0.319761,0.500000E-01,0,276.713,276.213,96559.5,1.21528,1008.27,0.238256E-01,-0.829522E-02,0.430697E-02,549.018,759.164,0.354403E-02,72.3188,210.146,271.686,0.554655E-01,0.256526,0.200822E-01,0.263221,0.840218E-13,0.574672E-15,0.263221,1.57255,105.156,77.7994,4.37559,-9999,0.182749,0.291295,-274.154,-0.733164E-02,-0.329042,-0.844995E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.394201E-01,1.02959,1.55557,1.03062,-4.96135,1.15907,-0.110445,1.15907,0.117614E-01,1.16185,-0.770357E-03,1.17095,800009000,800009000,800009000,800009000,800009000,801009010,810109011,811119011,80111,80111,80,81,2,0,4,1,1,0,0,0.471176,0.106255,0.515922E-02,0.673721E-01,0.226001E-01,0.198369E-03,0.680903E-05,0.126952E-02,-0.263141E-02,0.281825E-03,-0.184592E-04,33.0000,0.509111,2.16639,0.317940,5966.39,318.860,46.6264,0.950000,3.00000
CH-CHA_202201081900.csv,2022-01-08,21:00,8.8748,0,36000,36000,-0.541907E-02,1,0.104629E-02,0.530896,1,0.163522,0.714725,1,0.504074,0.159050E-01,1,0.112173E-01,-0.173963E-02,1,0.115505E-02,0.302537E-03,1,0.609676E-04,-0.595548,0.348690,0.775952E-02,0.999428E-03,0.332358E-04,-0.759572E-12,-0.284095E-12,-0.414099E-13,245.577,5.84361,5.87796,9.70000,0,0.918505E-01,2.18563,2.19847,0.500000E-01,0,0.133882E-01,0.318578,0.320451,1.65000,0,276.363,275.851,96559.5,1.21680,1008.35,0.237955E-01,0.103065E-02,0.442529E-02,563.361,739.884,0.363681E-02,76.1417,176.524,272.038,0.239831,0.251450,0.206169E-01,0.348096,0.370563E-16,-0.309302E-14,0.348096,1.34867,147.948,46.3548,3.39548,-9999,0.667347E-01,0.105730,-47.5824,-0.422425E-01,0.742798,-0.648377E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.529090E-02,1.02422,0.552727,1.02707,0.610555,1.17061,0.135869E-01,1.17061,-0.148091E-02,1.17471,0.254679E-03,1.18792,800009000,800109000,800009000,800009000,800019010,800119010,811119011,811119011,80001,80001,80,81,0,4,2,33,1,0,0,0.895493E-01,0.119867,0.204385E-02,0.278440E-01,0.191478E-01,0.443927E-03,0.675167E-05,0.450485E-03,0.323306E-03,-0.354457E-04,0.609577E-05,33.0000,0.509194,2.18564,0.318578,5958.50,318.857,46.6248,0.950000,3.00000
CH-CHA_202201081900.csv,2022-01-08,21:30,8.8956,0,36000,36000,-0.495674E-02,1,0.219747E-02,-2.53474,0,0.775882,-1.53890,2,1.15992,-0.342532E-01,2,0.258179E-01,0.210420E-02,2,0.123643E-02,0.261949E-03,1,0.844841E-04,0.385664,-0.466244,-0.103778E-01,-0.427062E-03,-0.358697E-04,-0.769370E-12,-0.296811E-12,-0.433325E-13,237.006,5.64412,5.67616,0.500000E-01,0,0.914334E-01,2.17742,2.18978,0.500000E-01,0,0.133487E-01,0.317889,0.319693,1.80000,0,276.581,276.086,96559.5,1.21586,1008.24,0.238142E-01,-0.221961E-02,0.427085E-02,544.163,752.332,0.351262E-02,72.3302,208.169,271.565,0.955849E-01,0.491310,0.229204E-01,0.501046,-0.223470E-13,-0.324620E-14,0.501046,1.79190,109.211,78.9906,2.62192,-9999,0.638493E-01,0.137295,8.72815,0.230289,1.64712,0.323840E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.486179E-02,1.01953,-2.50690,1.03806,-1.06229,1.44866,-0.236448E-01,1.44866,0.143532E-02,1.46602,0.172094E-03,1.52212,800009000,800009000,800009000,800009000,800009000,800109000,811119011,811119111,80101,80101,80,81,1,0,3,1,6,0,0,0.194706,0.726764E-01,0.720714E-02,0.510201E-01,0.341002E-01,0.189271E-03,0.690130E-05,-0.204498E-02,-0.563082E-03,0.343747E-04,0.412152E-05,33.0000,0.509833,2.17741,0.317890,5946.56,318.860,46.6283,0.950000,3.00000
CH-CHA_202201081900.csv,2022-01-08,22:00,8.9165,0,36000,36000,-0.226398E-01,1,0.350575E-02,-2.60656,1,0.960153,10.3134,1,1.69199,0.229503,1,0.376517E-01,0.282824E-01,2,0.809582E-02,0.144726E-02,1,0.216878E-03,-0.420626,0.347119,0.772440E-02,0.399496E-02,0.165262E-04,-0.363943E-11,-0.141628E-11,-0.199930E-12,243.450,5.79247,5.82622,10.0000,0,0.947386E-01,2.25414,2.26727,5.00000,0,0.133738E-01,0.318206,0.320060,2.25000,0,276.337,275.830,96559.5,1.21692,1008.32,0.237933E-01,0.148718E-01,0.438697E-02,558.440,738.779,0.360498E-02,75.5896,180.339,271.918,0.650350E-01,0.165302,0.219242E-01,0.178983,0.163873E-13,-0.149494E-13,0.178983,0.974320,83.0086,68.5238,7.03599,-9999,0.136397,0.111696,82.7456,0.242913E-01,-0.252735,0.155741E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.221346E-01,1.02283,-2.03875,1.02650,8.84956,1.16542,0.196928,1.16542,0.242297E-01,1.16726,0.123335E-02,1.17344,800009000,800109000,800009000,800009000,800009000,811009000,811119011,811119011,80000,80000,80,81,0,0,5,0,0,0,0,0.172695,0.474167E-01,0.328101E-02,0.259457E-01,0.302212E-01,0.127822E-02,0.708981E-05,-0.166152E-02,0.468557E-02,0.579857E-03,0.295160E-04,33.0000,0.509444,2.25393,0.318205,5938.18,318.861,46.6334,0.950000,3.00000
CH-CHA_202201081900.csv,2022-01-08,22:30,8.9373,0,36000,36000,-0.135034E-01,1,0.197193E-02,-0.611649,1,1.27517,-4.42062,1,0.966609,-0.983454E-01,1,0.215041E-01,-0.518114E-01,1,0.244200E-01,-0.168236E-03,2,0.163294E-03,-0.460490,0.652387E-01,0.145136E-02,0.338621E-02,0.464741E-04,-0.280695E-11,-0.111843E-11,-0.153890E-12,244.867,5.82032,5.85439,0.350000,0,0.975673E-01,2.31911,2.33269,0.500000E-01,0,0.134248E-01,0.319098,0.320966,0.350000,0,276.059,275.550,96559.5,1.21814,1008.33,0.237693E-01,-0.637278E-02,0.441250E-02,561.119,724.206,0.362231E-02,77.4807,163.086,271.983,-0.988689E-01,0.144716E-01,0.164250E-01,0.101263,0.496606E-13,-0.114632E-13,0.101263,0.789303,352.970,171.673,9.33466,-9999,0.105287,0.764542E-01,162.186,0.123932E-01,0.138363,0.472964E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.130561E-01,1.03426,-0.811207,1.03175,-3.81085,1.16001,-0.847798E-01,1.16001,-0.446389E-01,1.16068,-0.144662E-03,1.16296,800009000,800109000,800009000,800009000,800109010,800109010,811119011,811119011,80001,80001,80,81,0,0,2,5,0,0,0,0.675056E-01,0.826957E-01,0.270703E-02,0.367623E-01,0.193515E-01,0.162961E-01,0.712996E-05,-0.660437E-03,-0.201516E-02,-0.106724E-02,-0.345861E-05,33.0000,0.509889,2.31911,0.319097,5928.93,318.865,46.6425,0.950000,3.00000
CH-CHA_202201081900.csv,2022-01-08,23:00,8.9581,0,36000,36000,-0.502283E-02,1,0.913683E-03,2.06304,1,0.456045,0.921495,1,0.632579,0.205010E-01,1,0.140734E-01,0.562604E-02,2,0.182453E-01,0.116374E-03,1,0.378322E-04,0.462951E-01,0.196262E-01,0.436635E-03,0.206470E-02,-0.145179E-05,-0.668015E-12,-0.270329E-12,-0.365679E-13,245.194,5.82870,5.86287,5.60000,0,0.992237E-01,2.35873,2.37256,5.00000,0,0.134222E-01,0.319070,0.320941,2.15000,0,276.088,275.578,96559.5,1.21802,1008.33,0.237718E-01,0.132847E-02,0.441839E-02,561.926,725.659,0.362753E-02,77.4366,163.733,272.003,0.288700,-0.317928E-01,0.256139E-01,0.291572,-0.500544E-12,-0.272444E-14,0.291572,1.34414,188.252,353.716,5.03978,-9999,0.642167E-01,0.239865,-10.9102,-0.184231,2.23879,-0.261578E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.488850E-02,1.02748,2.05340,1.02922,0.792740,1.16242,0.176365E-01,1.16242,0.482660E-02,1.16563,0.989479E-04,1.17611,800009000,800009000,800009000,800009000,800019000,800119000,811119011,811119011,80111,80111,80,81,0,0,3,19,0,0,0,0.497274E-01,0.426505,0.349839E-02,0.239775E-01,0.208551E-01,0.214631E-01,0.614000E-05,0.167192E-02,0.419253E-03,0.115409E-03,0.236594E-05,33.0000,0.509472,2.35838,0.319071,5917.58,318.867,46.6662,0.950000,3.00000
CH-CHA_202201081900.csv,2022-01-08,23:30,8.9790,0,36000,36000,-0.137230E-01,1,0.135337E-02,-3.95059,1,0.727198,1.70509,2,0.410047,0.379339E-01,2,0.912248E-02,0.318061E-01,2,0.112677E-01,0.511227E-03,1,0.827308E-04,-0.148781E-01,-0.271310,-0.603594E-02,0.143327E-01,-0.541951E-04,-0.220365E-11,-0.101591E-11,-0.122675E-12,240.339,5.71289,5.74571,3.70000,0,0.110800,2.63372,2.64886,0.500000E-01,0,0.133794E-01,0.318030,0.319857,3.65000,0,276.069,275.569,96559.5,1.21811,1008.27,0.237702E-01,0.245812E-02,0.433090E-02,550.781,725.194,0.355543E-02,75.9495,174.412,271.730,-0.420921,0.611850E-01,0.397550E-01,0.427199,0.192975E-12,-0.916892E-14,0.427199,1.29379,10.5842,171.729,5.33965,-9999,0.106140,0.162779,25.7259,0.781315E-01,-2.31693,0.303053E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.135149E-01,1.01539,-3.77868,1.02662,1.34102,1.27149,0.298341E-01,1.27149,0.248411E-01,1.28038,0.390480E-03,1.30923,800009000,800109000,800009000,800009000,800009000,800019000,811119011,811119011,80010,80010,80,81,12,0,2,9,0,0,0,0.927085E-01,0.231299,0.155155E-02,0.339507E-01,0.144812E-01,0.916323E-02,0.579405E-05,-0.307664E-02,0.709162E-03,0.593865E-03,0.933503E-05,33.0000,0.509667,2.63372,0.318031,5914.41,318.862,46.6441,0.950000,3.00000
CH-CHA_202201081900.csv,2022-01-09,00:00,9.0000,0,36000,36000,-0.300950E-01,1,0.468605E-02,-2.50048,2,1.66173,4.19244,1,1.52298,0.932487E-01,1,0.338744E-01,-0.747371E-01,1,0.405025E-01,0.912499E-03,1,0.214440E-03,-0.407909,0.131264E-01,0.291959E-03,0.103691E-01,0.165195E-04,0.809078E-11,0.400755E-11,0.450412E-12,240.790,5.71848,5.75137,6.15000,0,0.119269,2.83249,2.84879,1.65000,0,0.134047E-01,0.318347,0.320178,1.60000,0,275.821,275.321,96559.5,1.21920,1008.27,0.237488E-01,0.604252E-02,0.433904E-02,551.320,712.493,0.355891E-02,77.3790,161.173,271.743,-0.838240E-01,-0.151621,0.157644E-01,0.173965,0.121740E-12,0.336009E-13,0.173965,1.14551,299.776,241.064,5.19919,-9999,0.157112,0.146951,131.823,0.152477E-01,-0.596426,0.129468E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.294062E-01,1.02342,-2.23511,1.02635,3.61010,1.16131,0.802963E-01,1.16131,-0.642613E-01,1.16302,0.780742E-03,1.16876,800009000,800109000,800009000,800009000,800109000,800119010,811119011,811119011,80111,80111,80,81,0,3,2,12,1,0,0,0.223239,0.660139E-01,0.464957E-02,0.419507E-01,0.258856E-01,0.311084E-01,0.584628E-05,-0.181822E-02,0.190694E-02,-0.153489E-02,0.186482E-04,33.0000,0.510083,2.83226,0.318346,5912.52,318.860,46.6262,0.950000,3.00000
CH-CHA_202201081900.csv,2022-01-09,00:30,9.0208,0,36000,36000,-0.142790E-01,0,0.203152E-02,-4.01642,0,0.970732,-3.19925,1,0.916720,-0.711728E-01,1,0.203940E-01,0.183776E-01,0,0.221116E-01,-0.340300E-03,1,0.108201E-03,0.353617,0.205864,0.457980E-02,-0.110138E-01,-0.216939E-04,-0.129568E-11,-0.584916E-12,-0.709458E-13,244.292,5.80635,5.84026,1.90000,0,0.110282,2.62119,2.63650,2.35000,0,0.133764E-01,0.317931,0.319787,2.90000,0,276.044,275.536,96559.5,1.21821,1008.32,0.237680E-01,-0.461200E-02,0.440215E-02,559.775,723.499,0.361362E-02,77.3706,163.724,271.950,0.406743,0.735678,0.293606E-01,0.841145,0.103240E-12,-0.530380E-14,0.841145,2.47253,131.164,61.0626,2.00034,-9999,0.108265,0.222985,26.8547,0.748472E-01,1.25542,0.302016E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.140945E-01,1.01309,-4.04986,1.02560,-2.21841,1.44214,-0.493522E-01,1.44214,0.125549E-01,1.46379,-0.221969E-03,1.53310,800009000,800009000,800009000,800009000,800109000,800109000,801019011,811119011,80000,80000,80,81,2,0,1,1,0,0,0,0.166601,0.263768,0.156019E-01,0.330917E-01,0.212926E-01,0.181400E-01,0.594665E-05,-0.329700E-02,-0.117300E-02,0.300145E-03,-0.530653E-05,33.0000,0.509806,2.62126,0.317930,5906.10,318.861,46.6335,0.950000,3.00000
CH-CHA_202201081900.csv,2022-01-09,01:00,9.0416,0,36000,36000,-0.262051E-01,1,0.587438E-02,-4.33945,0,1.19113,3.58348,1,1.52998,0.797389E-01,1,0.340449E-01,0.186068E-01,1,0.757098E-02,0.710806E-03,1,0.181445E-03,0.397124,0.553414E-01,0.123144E-02,-0.144736E-01,-0.496664E-04,0.102410E-11,0.411621E-12,0.556805E-13,245.070,5.82999,5.86418,9.70000,0,0.985022E-01,2.34327,2.35701,1.90000,0,0.133245E-01,0.316977,0.318836,3.55000,0,276.288,275.778,96559.5,1.21713,1008.34,0.237891E-01,0.516708E-02,0.441617E-02,562.050,736.050,0.362834E-02,76.3604,173.999,272.006,0.518288,0.973912,0.391982E-01,1.10393,-0.670944E-13,0.417881E-14,1.10393,3.62742,129.340,61.9794,2.03488,-9999,0.146732,0.417140,61.8780,0.324833E-01,-1.21096,0.240972E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.259181E-01,1.01107,-4.11526,1.02194,2.43350,1.47256,0.541498E-01,1.47256,0.124242E-01,1.49763,0.450545E-03,1.57766,800009000,800009000,800009000,800009000,800009000,800109000,810119011,810119011,80100,80100,80,81,14,1,1,29,2,0,0,0.484551,0.321001,0.287273E-01,0.533601E-01,0.207034E-01,0.243407E-02,0.591687E-05,-0.335315E-02,0.128817E-02,0.297291E-03,0.107808E-04,33.0000,0.509500,2.34333,0.316976,5898.23,318.864,46.6314,0.950000,3.00000
CH-CHA_202201090100.csv,2022-01-09,01:30,9.0624,0,36000,36000,-0.715272E-02,1,0.182374E-02,-3.77390,0,0.764905,-0.987319,1,0.490045,-0.219758E-01,1,0.109075E-01,0.469013E-01,1,0.194500E-01,-0.530972E-03,1,0.116266E-03,0.489040,0.111548,0.248285E-02,-0.380849E-02,-0.297064E-04,-0.787798E-12,-0.304259E-12,-0.424083E-13,246.806,5.87772,5.91247,0.850000,0,0.953202E-01,2.27006,2.28348,2.20000,0,0.132859E-01,0.316406,0.318277,0.500000E-01,0,276.591,276.076,96559.5,1.21580,1008.37,0.238151E-01,-0.142403E-02,0.444745E-02,566.643,751.787,0.365805E-02,75.3728,185.144,272.117,0.827384,-0.279356E-01,0.394192E-01,0.828793,-0.166621E-12,-0.319197E-14,0.828793,2.53616,185.266,358.066,2.72614,-9999,0.767017E-01,0.319600,10.1632,0.197773,3.82237,0.401334E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.703110E-02,1.01730,-3.68814,1.03498,-0.611740,1.61395,-0.136162E-01,1.61395,0.285182E-01,1.64461,-0.304657E-03,1.74285,800009000,800009000,800009000,800009000,800019000,800119010,800119011,810119011,80010,80010,80,81,0,0,3,8,1,0,0,0.154649,0.468531,0.160209E-01,0.212512E-01,0.142586E-01,0.684210E-02,0.545754E-05,-0.300834E-02,-0.324270E-03,0.683172E-03,-0.729828E-05,33.0000,0.509389,2.27009,0.316405,5891.28,318.866,46.6382,0.950000,3.00000
CH-CHA_202201090100.csv,2022-01-09,02:00,9.0833,0,36000,36000,-0.316955E-01,1,0.530784E-02,3.75946,2,1.90903,1.42551,1,0.819240,0.317278E-01,1,0.182340E-01,0.445816E-01,1,0.115278E-01,0.772030E-03,1,0.172297E-03,-0.721804E-01,0.162994,0.362779E-02,-0.282095E-02,0.178762E-04,0.281983E-11,0.105059E-11,0.150179E-12,249.768,5.94745,5.98303,3.45000,0,0.930563E-01,2.21584,2.22910,1.75000,0,0.133022E-01,0.316749,0.318645,3.45000,0,276.553,276.032,96559.5,1.21596,1008.40,0.238119E-01,0.205596E-02,0.450083E-02,573.352,749.445,0.370146E-02,76.5036,176.092,272.278,-0.828117E-01,0.603626,0.417524E-01,0.610709,0.228332E-12,0.112898E-13,0.610709,2.45563,98.3783,97.8117,3.92020,-9999,0.161450,0.401879,-95.1485,-0.211249E-01,2.63727,-0.189903E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.311745E-01,1.01671,3.75123,1.02226,1.16689,1.22163,0.259717E-01,1.22163,0.362557E-01,1.22964,0.615240E-03,1.25484,800009000,800009000,800009000,800009000,800009000,800109010,800119011,811119011,80101,80101,80,81,0,0,2,0,5,0,0,0.387914,0.404985,0.108591E-01,0.533689E-01,0.138477E-01,0.202168E-02,0.559221E-05,0.305928E-02,0.618435E-03,0.868472E-03,0.147375E-04,33.0000,0.509806,2.21590,0.316749,5888.50,318.866,46.6470,0.950000,3.00000
CH-CHA_202201090100.csv,2022-01-09,02:30,9.1041,0,36000,36000,-0.826739E-02,2,0.387746E-02,-0.806100,1,0.666154,-0.795428,0,0.454188,-0.176990E-01,0,0.101061E-01,-0.481333E-02,1,0.789242E-02,0.149546E-03,1,0.586741E-04,-0.483702,0.192992,0.429425E-02,0.267132E-02,-0.761039E-05,-0.252347E-12,-0.948780E-13,-0.132496E-13,253.495,6.02990,6.06648,0.650000,0,0.953094E-01,2.26713,2.28089,4.95000,0,0.133099E-01,0.316603,0.318524,2.25000,0,276.265,275.738,96559.5,1.21722,1008.45,0.237871E-01,-0.114690E-02,0.456798E-02,581.286,733.938,0.375279E-02,79.2010,152.652,272.466,-0.663937,0.148685,0.473486E-01,0.682027,-0.223727E-12,-0.995473E-15,0.682027,3.11649,6.61645,167.377,3.98087,-9999,0.824138E-01,0.538239,59.0233,0.340543E-01,1.01342,0.796833E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.816653E-02,1.01235,-0.824356,1.02243,-0.603124,1.31885,-0.134201E-01,1.31885,-0.361128E-02,1.33286,0.108537E-03,1.37784,800009000,800009000,800009000,800009000,800009000,800109000,810119011,810119011,80101,80101,80,81,0,1,4,11,1,0,0,0.432226,0.634015,0.102386E-01,0.112879,0.122566E-01,0.152962E-02,0.556727E-05,-0.671574E-03,-0.319224E-03,-0.864221E-04,0.259741E-05,33.0000,0.508861,2.26696,0.316602,5893.01,318.865,46.6377,0.950000,3.00000
CH-CHA_202201090100.csv,2022-01-09,03:00,9.1249,0,36000,36000,-0.341275E-01,1,0.507054E-02,-7.61759,0,1.43070,2.30406,1,0.887840,0.512402E-01,1,0.197447E-01,-0.241071E-01,1,0.114619E-01,-0.503748E-03,0,0.148642E-03,-0.924624,0.298381,0.663571E-02,-0.361339E-02,-0.130907E-04,0.877811E-12,0.313353E-12,0.451024E-13,259.358,6.15705,6.19520,5.25000,0,0.925834E-01,2.19789,2.21151,5.00000,0,0.133259E-01,0.316353,0.318312,0.300000,0,275.714,275.176,96559.5,1.21964,1008.51,0.237396E-01,0.332037E-02,0.467363E-02,593.519,705.142,0.383196E-02,84.1702,111.622,272.751,1.20533,1.26074,0.876404E-01,1.74641,0.211169E-12,0.338455E-14,1.74641,4.46566,143.546,46.2873,2.87649,-9999,0.167277,0.520437,52.2286,0.384847E-01,-3.30616,0.370228E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.337473E-01,1.01127,-7.38033,1.02385,1.30575,1.76455,0.290387E-01,1.76455,-0.133224E-01,1.80951,-0.257970E-03,1.95274,800009000,800009000,800009000,800009000,800009000,800009000,800119011,800119011,80111,80111,80,81,4,3,5,11,2,0,0,0.487065,0.508283,0.455260E-01,0.638322E-01,0.138074E-01,0.168157E-02,0.575788E-05,-0.600017E-02,0.689367E-03,-0.318225E-03,-0.616197E-05,33.0000,0.509861,2.19802,0.316352,5888.35,318.872,46.6197,0.950000,3.00000
CH-CHA_202201090100.csv,2022-01-09,03:30,9.1458,0,36000,36000,-0.178806E-01,0,0.266425E-02,-6.58576,0,0.873039,-2.58363,1,0.757565,-0.574630E-01,1,0.168492E-01,-0.329796E-02,2,0.227521E-02,-0.516391E-03,1,0.107071E-03,0.168800,0.148636,0.330586E-02,-0.457117E-02,0.974341E-06,0.139775E-11,0.474182E-12,0.710894E-13,261.924,6.22043,6.25936,9.35000,0,0.888573E-01,2.11027,2.12348,0.500000E-01,0,0.133215E-01,0.316371,0.318351,2.35000,0,275.822,275.279,96559.5,1.21916,1008.54,0.237489E-01,-0.372360E-02,0.471988E-02,599.616,710.323,0.387141E-02,84.4146,110.707,272.891,1.13329,1.01478,0.728403E-01,1.52297,-0.158343E-13,0.533644E-14,1.52297,3.15414,145.187,41.8422,2.74138,-9999,0.121105,0.212795,22.9245,0.876791E-01,2.54904,0.442272E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.176478E-01,1.01319,-6.50259,1.02768,-1.43064,1.80592,-0.318192E-01,1.80592,-0.178016E-02,1.85262,-0.258008E-03,2.00145,800009000,800009000,800009000,800009000,800009000,800009000,800019011,800119011,80000,80000,80,80,6,5,3,0,6,0,0,0.224971,0.175046,0.255731E-01,0.216316E-01,0.131981E-01,0.343828E-03,0.593059E-05,-0.528848E-02,-0.755672E-03,-0.425412E-04,-0.616570E-05,33.0000,0.508806,2.11026,0.316371,5885.32,318.880,46.6395,0.950000,3.00000
