file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,h2o_strg,ch4_strg,n2o_strg,h2o_v-adv,ch4_v-adv,n2o_v-adv,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean,status_word_qcl_mean,vici_mean
CH-CHA_201609061300.csv,2016-09-06,18:00,250.750,1,36000,36000,-0.752362E-01,1,0.116572E-01,-45.4644,0,4.05354,76.9554,0,8.03609,1.74213,0,0.181922,0.351085E-03,2,0.918897E-03,0.405777E-03,0,0.161464E-03,-0.738692,0.439107,0.994058E-02,0.691892E-05,0.957422E-04,-9999,-9999,-9999,-9999,11.7556,11.8954,2.45000,1,-9999,1.89405,1.91658,1.00000,1,-9999,0.324238,0.328095,0.850000,1,299.327,293.738,97825.0,1.15508,1011.96,0.249644E-01,0.112890,0.848550E-02,1150.30,2417.45,0.734624E-02,47.5829,1267.16,282.187,-1.76298,0.642905,0.815183E-01,1.87832,0.346826E-14,0.827328E-16,1.87832,6.28444,25.3629,159.965,2.48740,-9999,0.255216,0.934617,31.4100,0.639924E-01,-0.590788,-0.152400,0,23.1598,-3.51459,7.95002,19.7967,30.1912,42.3435,63.4383,-0.743187E-01,1.01235,-41.8387,1.02635,41.4987,1.85441,0.939455,1.85441,0.262255E-03,1.33872,0.333653E-03,1.21617,800009000,800009000,800009000,800009000,800009000,800109000,800009011,800109111,80101,80101,80,80,3,9,7,15,8,0,0,1.06003,0.676187,0.133007,0.979947E-01,0.109788,0.251659E-04,0.242804E-06,-0.357933E-01,0.237319E-01,0.662492E-05,0.842854E-05,34.0000,96.5004,0.500389,154448.,926485.
CH-CHA_201609061300.csv,2016-09-06,18:30,250.771,1,36000,36000,-0.265069E-01,1,0.315382E-02,-30.8948,0,4.94232,28.2222,0,8.08914,0.638607,0,0.183040,-0.685086E-02,1,0.444277E-02,0.594464E-03,1,0.439710E-03,-0.739830,0.800670,0.181174E-01,0.484400E-03,0.858432E-04,-9999,-9999,-9999,-9999,12.1408,12.2900,2.45000,1,-9999,1.90435,1.92776,1.00000,1,-9999,0.326064,0.330071,0.850000,1,299.022,293.266,97813.0,1.15663,1012.16,0.249273E-01,0.413817E-01,0.877663E-02,1187.85,2348.01,0.758811E-02,50.5896,1160.16,282.664,-1.08774,0.466700,0.487189E-01,1.18463,-0.127171E-13,-0.795018E-15,1.18463,4.47089,31.4338,156.778,2.35699,-9999,0.151385,0.413832,9.64634,0.208369,-1.09470,-0.174324,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.260571E-01,1.01726,-28.8816,1.03573,16.8278,1.67712,0.380777,1.67712,-0.495135E-02,1.38363,0.457590E-03,1.29912,800009000,800009000,800009000,800009000,800009001,810109111,800109111,800109111,80100,80100,80,81,8,5,11,11,2,0,0,0.428286,0.347430,0.519484E-01,0.228499,0.209933,0.149705E-03,0.145159E-05,-0.246704E-01,0.960842E-02,-0.124941E-03,0.115467E-04,34.0000,96.5003,0.500278,154450.,926485.
CH-CHA_201609061300.csv,2016-09-06,19:00,250.792,0,36000,35987,-0.176768E-01,0,0.199371E-02,-24.7973,0,5.70697,7.70535,0,4.36242,0.174108,0,0.985721E-01,0.849506E-02,1,0.275200E-02,0.520823E-03,1,0.446396E-03,-2.31861,-1.40572,-0.317633E-01,0.154801E-02,-0.539293E-04,-9999,-9999,-9999,-9999,11.4688,11.6018,2.45000,1,-9999,1.93711,1.95958,1.00000,1,-9999,0.324923,0.328692,0.850000,1,299.280,291.794,97815.0,1.16278,1011.76,0.248017E-01,0.112822E-01,0.833280E-02,1122.12,2142.53,0.716625E-02,52.3736,1020.41,281.820,-1.02700,0.294912,0.461437E-01,1.06950,0.990832E-13,-0.155455E-15,1.06950,3.39357,20.7514,163.978,2.47280,-9999,0.123297,0.238888,6.49227,0.309599,-3.21819,-0.170952,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.173146E-01,1.02092,-23.5761,1.04313,4.48743,1.71710,0.101397,1.71710,0.591525E-02,1.43613,0.384042E-03,1.35616,800009000,800009000,800009000,800009011,800009000,800109100,800009111,800109111,80000,80000,80,81,21,12,5,14,0,0,0,0.190713,0.241925,0.451384E-01,0.411767,0.805243E-01,0.630720E-04,0.179632E-05,-0.200400E-01,0.254399E-02,0.148411E-03,0.963542E-05,33.9884,96.5026,0.499861,154447.,926485.
CH-CHA_201609061900.csv,2016-09-06,19:30,250.812,0,36000,36000,-0.175288E-01,1,0.275723E-02,-51.9867,0,8.06953,1.48483,0,2.24477,0.334369E-01,0,0.505500E-01,-0.379566E-02,2,0.378358E-02,0.134123E-02,0,0.538287E-03,-5.62802,-0.142882E-01,-0.321755E-03,0.319069E-03,-0.142108E-03,-9999,-9999,-9999,-9999,11.4621,11.5950,2.45000,1,-9999,1.94378,1.96631,1.00000,1,-9999,0.321952,0.325685,0.850000,1,298.382,288.264,97817.0,1.17705,1011.67,0.245011E-01,0.216671E-02,0.843007E-02,1121.48,1712.65,0.716203E-02,65.4825,591.162,281.812,-1.25607,-0.456272E-01,0.687514E-01,1.25877,-0.291263E-13,0.441162E-14,1.25877,4.60392,6.46039,182.080,3.13092,-9999,0.122033,0.333346,3.00229,0.669488,-35.0119,-0.357750,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.169646E-01,1.03326,-48.8054,1.06807,0.740195,2.00599,0.166685E-01,2.00599,-0.235915E-02,1.60891,0.891108E-03,1.50513,800009000,800009000,800009000,800009011,800009000,800109001,800109111,800109111,80000,80000,80,80,30,6,12,8,5,0,0,0.256885,0.360628,0.491779E-01,0.828297,0.353741E-01,0.147905E-03,0.299432E-05,-0.409856E-01,0.413132E-03,-0.584723E-04,0.220864E-04,34.0000,96.5002,0.500208,154448.,926485.
CH-CHA_201609061900.csv,2016-09-06,20:00,250.833,0,36000,36000,-0.687435E-02,1,0.167839E-02,-19.3794,0,7.77088,-8.57622,0,4.02248,-0.193123,0,0.905797E-01,0.468708E-03,0,0.117671E-02,0.212052E-03,0,0.558075E-03,-0.446517E-01,0.877337,0.197562E-01,-0.124241E-02,-0.681401E-04,-9999,-9999,-9999,-9999,11.8749,12.0176,2.45000,1,-9999,1.91781,1.94086,1.00000,1,-9999,0.320528,0.324380,0.850000,1,297.793,288.236,97823.0,1.17705,1011.91,0.244972E-01,-0.125144E-01,0.873511E-02,1161.95,1709.56,0.742117E-02,67.9677,547.612,282.337,-0.685050,0.162201,0.274656E-01,0.704526,0.592959E-13,0.166622E-14,0.704526,2.31407,21.7588,166.679,2.23421,-9999,0.764219E-01,0.170547,1.97824,1.01606,2.25967,-0.212905,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.659012E-02,1.04313,-18.1748,1.08727,-4.52309,1.89610,-0.101853,1.89610,0.283556E-03,1.65296,0.133332E-03,1.59041,800009000,800009000,800009000,800009000,800009010,800009011,800109111,810109111,80011,80011,80,81,10,14,10,8,0,0,0,0.161352,0.151330,0.284118E-01,0.989321,0.125054,0.164771E-03,0.421510E-05,-0.152592E-01,-0.252510E-02,0.702985E-05,0.330553E-05,34.0000,96.5000,0.500000,154449.,926485.
CH-CHA_201609061900.csv,2016-09-06,20:30,250.854,0,36000,36000,-0.272141E-02,2,0.837302E-03,-36.7033,1,6.64473,16.4868,2,5.86958,0.371248,2,0.132170,-0.289109E-01,2,0.113633E-01,0.269344E-02,1,0.629172E-03,-0.414697E-01,0.334358,0.752902E-02,0.259076E-03,0.103969E-03,-9999,-9999,-9999,-9999,12.0322,12.1788,2.45000,1,-9999,1.92323,1.94665,1.00000,1,-9999,0.322701,0.326631,0.850000,1,296.878,288.210,97829.0,1.17716,1011.99,0.244935E-01,0.240568E-01,0.885217E-02,1177.42,1706.71,0.751993E-02,68.9877,529.289,282.533,-0.945538,0.244251E-01,0.507758E-01,0.947215,-0.429285E-13,-0.312006E-14,0.947215,2.61903,10.9180,178.520,3.07284,-9999,0.480817E-01,0.174871,0.260154,7.72620,-2.22622,-0.640783,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.230700E-02,1.17963,-27.0649,1.34147,6.42279,2.56692,0.144627,2.56692,-0.132849E-01,2.17622,0.131852E-02,2.04277,800009000,800009000,800009000,800009000,800009010,800109010,800109111,811109111,80101,80101,80,81,3,2,4,0,0,0,0,0.143148,0.186627,0.199663E-01,0.969053,0.238881,0.207392E-02,0.705205E-05,-0.227192E-01,0.358559E-02,-0.329358E-03,0.326887E-04,34.0000,96.5000,0.500000,154450.,926485.
CH-CHA_201609061900.csv,2016-09-06,21:00,250.875,0,36000,36000,-0.395406E-01,0,0.690921E-02,-66.3187,0,10.5751,11.8124,0,6.13717,0.265986,0,0.138193,0.368062E-01,1,0.190083E-01,0.322949E-02,1,0.128563E-02,-0.286999E-01,-2.65956,-0.598864E-01,0.199856E-02,-0.986408E-04,-9999,-9999,-9999,-9999,10.7807,10.8982,2.45000,1,-9999,1.96499,1.98641,1.00000,1,-9999,0.320639,0.324134,0.850000,1,297.012,288.192,97810.0,1.17756,1011.30,0.244968E-01,0.172359E-01,0.793040E-02,1054.75,1704.73,0.673458E-02,61.8718,649.983,280.909,-1.16773,-0.384137,0.683440E-01,1.23119,0.277868E-13,0.176260E-14,1.23119,4.09393,348.442,198.209,3.18215,-9999,0.183244,0.375692,7.96702,0.252290,-5.61432,-0.303908,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.387997E-01,1.01909,-63.5855,1.03960,6.84358,1.72606,0.154100,1.72606,0.267901E-01,1.37387,0.249264E-02,1.29561,800009000,800009000,800009000,800009000,800009010,800109010,800009111,800009111,80101,80101,80,81,3,10,5,0,0,0,0,0.413242,0.276693,0.614485E-01,0.851840,0.878287E-01,0.187385E-02,0.860290E-05,-0.533943E-01,0.381610E-02,0.663425E-03,0.617272E-04,34.0000,96.5001,0.500139,154449.,926485.
CH-CHA_201609061900.csv,2016-09-06,21:30,250.896,0,36000,36000,-0.101446E-01,2,0.275805E-02,-46.8220,0,7.97022,10.0996,0,3.08346,0.227413,0,0.694306E-01,-0.642840E-02,2,0.590271E-02,-0.358939E-03,2,0.580328E-03,-0.239155E-01,1.11575,0.251235E-01,-0.824386E-03,-0.380132E-04,-9999,-9999,-9999,-9999,11.3058,11.4351,2.45000,1,-9999,1.94776,1.97003,1.00000,1,-9999,0.319845,0.323502,0.850000,1,296.980,288.177,97792.0,1.17717,1011.60,0.245000E-01,0.147364E-01,0.831556E-02,1105.92,1703.09,0.706400E-02,64.9361,597.168,281.606,-1.16133,-0.761150,0.792529E-01,1.39079,0.589219E-13,-0.133279E-13,1.39079,4.61772,337.174,213.241,3.26671,-9999,0.928319E-01,0.414168,1.46713,1.37002,-4.63604,-0.423552,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.962308E-02,1.05420,-42.0877,1.10879,4.69760,2.14994,0.105776,2.14994,-0.379374E-02,1.69448,-0.227895E-03,1.57502,800009000,800009000,800009000,800009000,800009011,800109011,800109111,810109111,80000,80000,80,81,13,9,13,5,0,0,0,0.492323,0.297254,0.387598E-01,0.969295,0.462237E-01,0.661246E-03,0.644815E-05,-0.353436E-01,0.262116E-02,-0.940097E-04,-0.564729E-05,34.0000,96.5004,0.500361,154448.,926485.
CH-CHA_201609061900.csv,2016-09-06,22:00,250.917,0,36000,36000,-0.769283E-01,1,0.105011E-01,-63.5072,1,14.3612,-10.0094,1,5.13221,-0.225380,1,0.115562,0.967550E-01,2,0.560805E-01,0.800756E-02,2,0.240848E-02,-0.143422E-01,-0.750301,-0.168945E-01,0.411922E-02,0.380164E-03,-9999,-9999,-9999,-9999,10.9526,11.0739,2.45000,1,-9999,2.03389,2.05642,1.00000,1,-9999,0.327794,0.331424,0.850000,1,295.255,288.168,97746.0,1.17682,1011.39,0.245108E-01,-0.146047E-01,0.805220E-02,1070.86,1702.10,0.684236E-02,62.9140,631.241,281.131,0.169856,-0.180740,0.531957E-01,0.253669,-0.745910E-13,-0.628291E-14,0.253669,3.10699,216.946,313.222,12.1051,-9999,0.255676,0.874556,22.5890,0.889815E-01,6.34477,-0.208692,0,45.3771,-6.88615,15.5765,38.7876,59.1536,82.9638,124.295,-0.754935E-01,1.01901,-62.3990,1.02947,-7.96434,1.25677,-0.179332,1.25677,0.688568E-01,1.40516,0.606722E-02,1.31981,800009000,800009000,800009000,800009000,800009001,800109001,800109111,811109111,80100,80100,80,81,6,0,6,0,0,0,0,0.302624,1.42182,0.246795E-01,1.00042,0.541479E-01,0.126117E-01,0.229969E-04,-0.524264E-01,-0.444426E-02,0.170643E-02,0.150359E-03,34.0000,96.5000,0.500028,154452.,926485.
CH-CHA_201609061900.csv,2016-09-06,22:30,250.937,0,36000,36000,-0.287732E-01,1,0.567568E-02,7.01964,2,7.74049,-10.1136,1,2.46910,-0.227725,1,0.555961E-01,-0.582377E-01,2,0.652717E-01,-0.750649E-02,2,0.235117E-02,-0.111500E-01,-0.195860,-0.441014E-02,0.910627E-02,0.215128E-03,-9999,-9999,-9999,-9999,10.8603,10.9796,2.45000,1,-9999,2.22438,2.24881,1.00000,1,-9999,0.332294,0.335943,0.850000,1,293.349,288.161,97701.0,1.17634,1011.34,0.245215E-01,-0.147565E-01,0.798090E-02,1061.35,1701.33,0.678449E-02,62.3834,639.983,281.000,0.343311,0.286639,0.274494E-01,0.448083,-0.119406E-12,-0.708912E-14,0.448083,2.48843,139.993,39.8593,3.51213,-9999,0.156396,0.419281,-46.7589,-0.429865E-01,-0.694082,0.377276E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.281987E-01,1.02037,6.34056,1.02456,-8.67797,1.16543,-0.195400,1.16543,-0.559538E-01,1.04082,-0.729076E-02,1.02959,800009000,800009000,800009000,800009000,800009010,810109010,801109111,801109111,80011,80011,80,81,0,0,1,0,0,0,0,0.478287,0.351860,0.841480E-02,1.18701,0.378972E-01,0.638457E-01,0.766276E-04,0.532962E-02,-0.484411E-02,-0.138714E-02,-0.180743E-03,34.0000,96.5000,0.500000,154451.,926485.
CH-CHA_201609061900.csv,2016-09-06,23:00,250.958,0,36000,36000,0.527323E-02,2,0.430980E-02,-22.5896,0,4.91835,0.603955,2,0.863364,0.135991E-01,2,0.194401E-01,0.384151E-01,2,0.329784E-01,0.400852E-02,1,0.117463E-02,-0.637091E-02,1.01968,0.229598E-01,0.393170E-02,0.234342E-04,-9999,-9999,-9999,-9999,11.3407,11.4708,2.45000,1,-9999,2.30664,2.33310,1.00000,1,-9999,0.332785,0.336602,0.850000,1,292.768,288.157,97684.0,1.17594,1011.61,0.245254E-01,0.881219E-03,0.833257E-02,1108.10,1700.89,0.708587E-02,65.1482,592.793,281.635,0.394029,0.444262,0.665458E-02,0.593862,0.828131E-14,-0.692225E-15,0.593862,2.38374,138.849,48.4292,0.642047,-9999,0.669646E-01,0.373913,1.14054,1.76232,-37.4028,-0.283574,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.496352E-02,1.06240,-20.1295,1.12508,0.351453,1.71845,0.791355E-02,1.71845,0.250382E-01,1.53426,0.268927E-02,1.49056,800009000,800009000,800009000,800009000,800009010,800109011,811109111,811109111,80011,80011,80,81,0,0,9,0,1,0,0,0.398800,0.339031,0.999364E-02,0.522842,0.469095E-01,0.172528E-01,0.226210E-04,-0.169214E-01,0.196310E-03,0.621118E-03,0.667121E-04,34.0000,96.5001,0.500111,154450.,926485.
CH-CHA_201609061900.csv,2016-09-06,23:30,250.979,0,36000,36000,-0.120949E-01,1,0.183612E-02,-4.02071,1,1.48217,3.99708,1,1.25507,0.900009E-01,1,0.282599E-01,-0.798214E-03,2,0.739432E-02,0.865824E-03,1,0.433926E-03,-0.159270E-02,1.77005,0.398556E-01,-0.720961E-02,-0.852075E-05,-9999,-9999,-9999,-9999,12.1747,12.3247,2.45000,1,-9999,2.15578,2.18235,1.00000,1,-9999,0.332606,0.336706,0.850000,1,292.465,288.156,97668.0,1.17538,1012.07,0.245293E-01,0.583206E-02,0.894391E-02,1189.40,1700.78,0.760938E-02,69.9322,511.388,282.684,-0.180591,0.383316,0.349849E-01,0.425168,0.188259E-12,0.333749E-14,0.425168,2.38927,53.1223,115.226,4.71991,-9999,0.101440,0.320167,22.2753,0.902344E-01,-1.00591,-0.333198E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.119084E-01,1.01566,-3.74192,1.02738,3.03948,1.31505,0.684390E-01,1.31505,-0.662885E-03,1.20415,0.736267E-03,1.17597,800009000,800009000,800009000,800009000,800009000,800109000,811119111,811119111,80011,80011,80,81,0,0,1,6,7,0,0,0.120863,0.514023,0.544868E-02,0.335747,0.334758E-01,0.179662E-02,0.791944E-05,-0.314561E-02,0.169946E-02,-0.164606E-04,0.182828E-04,34.0000,96.5000,0.500000,154448.,926485.
CH-CHA_201609061900.csv,2016-09-07,00:00,251.000,0,36000,36000,0.594823E-02,1,0.498119E-03,-2.07383,1,1.30731,-1.38436,1,0.768537,-0.311712E-01,1,0.173049E-01,-0.570201E-02,1,0.136494E-01,0.112895E-02,1,0.789712E-03,-0.159212E-02,-1.26412,-0.284638E-01,0.587517E-02,0.602399E-03,-9999,-9999,-9999,-9999,11.5789,11.7146,2.45000,1,-9999,2.27875,2.30545,1.00000,1,-9999,0.345215,0.349259,0.850000,1,291.595,288.155,97642.0,1.17534,1011.73,0.245358E-01,-0.201989E-02,0.850400E-02,1130.89,1700.68,0.723537E-02,66.4966,569.783,281.936,0.345437,0.400641,0.194790E-01,0.529357,-0.111978E-12,0.264943E-14,0.529357,1.49027,139.568,49.2317,2.10882,-9999,0.711398E-01,0.141280,14.8912,0.134979,1.49804,-0.245150E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.585271E-02,1.01632,-2.08191,1.03091,-1.02519,1.35035,-0.230838E-01,1.35035,-0.469216E-02,1.21522,0.956636E-03,1.18013,800009000,800109000,800009000,800009011,800009000,800109010,811119111,811119111,80010,80010,80,81,3,1,4,0,0,0,0,0.968330E-01,0.183515,0.221348E-02,0.150267,0.196976E-01,0.114387E-01,0.385924E-04,-0.175078E-02,-0.573014E-03,-0.116475E-03,0.237468E-04,34.0000,96.5001,0.500125,154449.,926485.
CH-CHA_201609061900.csv,2016-09-07,00:30,251.021,0,36000,36000,-0.219214E-01,2,0.507270E-02,1.92461,1,3.58844,0.102010,2,3.59867,0.229690E-02,2,0.810298E-01,-0.681999E-02,1,0.793600E-02,-0.166946E-02,1,0.771938E-03,-0.159150E-02,-1.54535,-0.347960E-01,-0.385591E-02,-0.339623E-03,-9999,-9999,-9999,-9999,10.8504,10.9694,2.45000,1,-9999,2.19802,2.22213,1.00000,1,-9999,0.338105,0.341813,0.850000,1,292.649,288.154,97616.0,1.17535,1011.33,0.245422E-01,0.148839E-03,0.796686E-02,1059.46,1700.57,0.677827E-02,62.3003,641.108,280.974,-0.972109,-0.644505E-01,0.596972E-01,0.976070,0.902658E-13,0.333835E-13,0.976070,3.70174,10.4965,183.793,3.50644,-9999,0.136569,0.508492,-113.486,-0.177115E-01,18.8669,0.118558E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.216406E-01,1.01298,1.89749,1.02025,0.738580E-01,1.38116,0.166303E-02,1.38116,-0.619999E-02,1.10000,-0.155352E-02,1.07463,800009000,800009000,800009000,800009000,800109000,800109100,811119111,811119111,80000,80000,80,81,2,2,12,3,0,0,0,0.797317,0.208270,0.113981E-01,2.15050,0.245662,0.982596E-02,0.633387E-04,0.159630E-02,0.412623E-04,-0.153831E-03,-0.385451E-04,34.0000,96.5000,0.500000,154448.,926485.
CH-CHA_201609061900.csv,2016-09-07,01:00,251.042,0,36000,35989,-0.130110,1,0.216403E-01,-94.2026,1,19.2880,11.1583,2,5.03722,0.251248,2,0.113422,0.440717,1,0.908134E-01,0.918670E-02,1,0.177425E-02,0.636361E-02,-1.22839,-0.276593E-01,-0.554784E-02,-0.428913E-03,-9999,-9999,-9999,-9999,10.2712,10.3778,2.45000,1,-9999,2.08184,2.10344,1.00000,1,-9999,0.329122,0.332538,0.850000,1,293.842,288.158,97590.0,1.17528,1011.02,0.245491E-01,0.162808E-01,0.753944E-02,1002.63,1701.00,0.641500E-02,58.9435,698.372,280.168,-0.550816,0.258299,0.541977E-01,0.610781,0.270709E-12,-0.768584E-13,0.610781,4.64725,50.5059,154.876,5.09083,-9999,0.332724,1.28590,33.5195,0.599650E-01,-8.44238,-0.238275,0,43.1795,-6.55266,14.8221,36.9092,56.2889,78.9460,118.275,-0.128386,1.01342,-91.7382,1.02453,8.28232,1.34724,0.186491,1.34724,0.356541,1.23609,0.773646E-02,1.18745,800009000,800009000,800009000,800009000,800009010,800109010,800109111,811109111,80000,80000,80,81,0,0,3,0,0,0,0,1.56775,0.956462,0.475781E-01,1.87835,0.422282E-01,0.260584E-01,0.960045E-05,-0.772061E-01,0.462570E-02,0.884362E-02,0.191895E-03,34.0000,96.5001,0.500069,154451.,926485.
CH-CHA_201609070100.csv,2016-09-07,01:30,251.062,0,36000,36000,-0.844977E-02,1,0.187813E-02,-12.6054,1,4.47218,2.64998,1,1.04891,0.596692E-01,1,0.236182E-01,-0.335416E-01,2,0.118390E-01,-0.829600E-03,2,0.797884E-03,0.954303E-02,0.340293,0.766232E-02,0.648826E-02,0.524629E-03,-9999,-9999,-9999,-9999,10.4317,10.5416,2.45000,1,-9999,2.21776,2.24113,1.00000,1,-9999,0.340112,0.343697,0.850000,1,291.674,288.164,97565.0,1.17489,1011.10,0.245559E-01,0.386656E-02,0.765514E-02,1018.04,1701.66,0.651565E-02,59.8262,683.622,280.390,-0.104362,0.419850,0.355154E-01,0.434081,-0.152521E-12,0.674893E-14,0.434081,1.96370,86.6363,103.959,4.69304,-9999,0.848057E-01,0.249688,4.14724,0.484660,-4.75678,-0.125124,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.822254E-02,1.02764,-11.8802,1.05499,1.76234,1.50367,0.396823E-01,1.50367,-0.242718E-01,1.38192,-0.615011E-03,1.34892,800009000,800009000,800009000,800009000,800009000,810109000,811109111,811109111,80100,80100,80,81,0,0,4,6,0,0,0,0.971706E-01,0.396273,0.593211E-02,0.542717,0.263335E-01,0.312733E-02,0.179317E-04,-0.100008E-01,0.984709E-03,-0.602300E-03,-0.152614E-04,34.0000,96.5002,0.500194,154448.,926485.
CH-CHA_201609070100.csv,2016-09-07,02:00,251.083,0,36000,36000,-0.108354E-01,1,0.198580E-02,2.29186,2,2.48110,5.91071,1,1.67973,0.133092,1,0.378225E-01,0.890718E-03,2,0.121337E-01,-0.125612E-02,2,0.648185E-03,0.111300E-01,0.276850,0.623382E-02,-0.303495E-02,-0.630871E-04,-9999,-9999,-9999,-9999,10.5623,10.6751,2.45000,1,-9999,2.15416,2.17715,1.00000,1,-9999,0.338790,0.342407,0.850000,1,291.010,288.171,97534.0,1.17443,1011.17,0.245643E-01,0.862434E-02,0.774835E-02,1030.46,1702.43,0.659757E-02,60.5289,671.968,280.568,0.186164,0.311254,0.151628E-01,0.362995,-0.945774E-13,0.249894E-14,0.362995,1.52319,134.748,59.1159,2.39401,-9999,0.960529E-01,0.216063,-33.1357,-0.606597E-01,0.387746,0.200921E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.105864E-01,1.02352,2.55895,1.02661,5.22034,1.13225,0.117546,1.13225,0.860937E-03,1.03459,-0.122486E-02,1.02552,800009000,800009000,800009000,800009000,800009010,800009010,811109111,811119111,80100,80100,80,81,0,0,1,7,0,0,0,0.118245,0.309423,0.445978E-02,0.268330,0.418653E-01,0.221102E-01,0.145668E-04,0.215482E-02,0.291827E-02,0.213741E-04,-0.304090E-04,34.0000,96.5000,0.500000,154448.,926485.
CH-CHA_201609070100.csv,2016-09-07,02:30,251.104,0,36000,36000,-0.377694E-01,1,0.537804E-02,0.939393,1,4.54499,7.92097,1,3.18819,0.178358,1,0.717891E-01,0.819102E-01,1,0.664109E-01,0.271138E-02,1,0.193477E-02,0.158933E-01,-0.816423,-0.183836E-01,0.129339E-01,0.645089E-03,-9999,-9999,-9999,-9999,10.1769,10.2816,2.45000,1,-9999,2.42529,2.45022,1.00000,1,-9999,0.352313,0.355935,0.850000,1,290.108,288.181,97503.0,1.17418,1010.96,0.245730E-01,0.115576E-01,0.746302E-02,992.548,1703.52,0.635592E-02,58.2644,710.976,280.020,0.749172E-01,0.123726,0.107061E-01,0.145035,-0.159094E-12,-0.942342E-14,0.145035,2.02089,109.942,58.8047,4.23327,-9999,0.179351,0.371370,-526.119,-0.382043E-02,0.118596,0.441241E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.361069E-01,1.04604,1.34664,1.04167,7.25733,1.09144,0.163415,1.09144,0.777982E-01,1.05285,0.258439E-02,1.04914,800009000,800009000,800009000,800009000,800009000,800109000,811119111,811119111,80110,80110,80,81,0,0,3,4,0,0,0,0.258841,0.475516,0.838146E-02,0.241166,0.616469E-01,0.487624E-01,0.437830E-04,0.113444E-02,0.405688E-02,0.193139E-02,0.641592E-04,34.0000,96.5000,0.500000,154450.,926485.
